model,config_id,hash,cap,chunk,policy,mem,is_cookbook,workload,request_throughput,output_throughput,total_throughput,input_throughput,ttft_p50_ms,ttft_p95_ms,ttft_p99_ms,ttft_mean_ms,tpot_p50_ms,tpot_p95_ms,tpot_mean_ms,e2e_p50_ms,e2e_p95_ms,e2e_p99_ms,e2e_mean_ms,n_rep,request_throughput_ci95,d_request_throughput,d_output_throughput,d_total_throughput,d_input_throughput,d_ttft_p50_ms,d_ttft_p95_ms,d_ttft_p99_ms,d_ttft_mean_ms,d_tpot_p50_ms,d_tpot_p95_ms,d_tpot_mean_ms,d_e2e_p50_ms,d_e2e_p95_ms,d_e2e_p99_ms,d_e2e_mean_ms,pareto_ttft_outthr,pareto_e2e_reqthr,pareto_full
qwen,143,cap64_chunk8192_polfcfs_mem0.9,64,8192,fcfs,0.9,0,R_short_decode,0.8857961487038281,226.76381406818,315.3434289385628,88.57961487038281,48.34722215309739,49.65076730586589,49.98090852983296,48.1010238872841,4.2306031292194834,4.236914406019245,4.231796747383973,1126.8160922918469,1130.0513387890533,1130.4017427796498,1127.209194470197,1,,0.005639800551853202,0.0056398005518534244,0.005639800551853202,0.005639800551853202,0.05684713131914809,0.04860890325274658,0.04391533905658351,0.056468966248357844,0.0032666963642296043,0.003362612317115987,0.0031959614708960693,0.006159123855982829,0.0045374779920314134,0.004534396137110153,0.005591843776512118,True,False,True
qwen,154,cap96_chunk2048_pollpm_mem0.85,96,2048,lpm,0.85,0,R_short_decode,0.885146811627572,226.59758377665844,315.11226493941564,88.5146811627572,44.05285883694887,47.052584518678486,47.639869139529765,44.57197868032381,4.246796972538327,4.255140487232483,4.247875344327778,1127.542196074501,1129.7960055293515,1130.0599093968049,1127.7801914839074,1,,0.004902611517093369,0.004902611517093369,0.004902611517093147,0.004902611517093147,0.14062114977170181,0.09839439712486298,0.08869707507479208,0.12569334866654103,-0.0005485853950708552,-0.0009246571972860718,-0.00059136843273766,0.005518707354602692,0.004762401127760496,0.004835424843981584,0.005088118212172921,True,False,True
qwen,181,cap128_chunk2048_polfcfs_mem0.8,128,2048,fcfs,0.8,0,R_short_decode,0.8868879391013518,227.04331240994603,315.73210632008124,88.68879391013517,45.750183053314686,50.472306995652616,51.09691749792546,46.52433242881671,4.23272265139602,4.237142642594728,4.232444635172393,1125.361505895853,1128.9024550002068,1128.940068772063,1125.7977143977769,1,,0.006879304561005606,0.006879304561005606,0.006879304561005606,0.006879304561005606,0.10750991540382737,0.03286683945597524,0.022567206594532374,0.08739673454703623,0.002767335333043075,0.00330892487324419,0.0030433508417559985,0.007442054964360345,0.005549530024255622,0.005821590011241384,0.006837031717887299,False,True,True
qwen,72,cap32_chunk-1_pollpm_mem0.75,32,-1,lpm,0.75,0,R_medium_balanced,4.655305766547696,1191.75827623621,4916.002889474366,3724.244613238157,112.2378755826503,122.56324547342956,122.6803959812969,112.24440336809494,6.281911647495102,6.621075800948721,6.278683120435031,1713.17742113024,1810.9027936588973,1811.2419874873008,1713.3085990790278,1,,0.0026017145298691258,0.0026017145298689037,0.0026017145298689037,0.0026017145298691258,-0.04342843934531282,-0.04512724110526212,-0.041481622549680575,-0.04014516755091191,0.0037721709770870415,0.006248577485462148,0.0035003586907111917,0.0009898343401832932,-0.006777434042118946,-0.006723936952871101,0.000753428982322224,False,False,True
qwen,79,cap32_chunk-1_polfcfs_mem0.9,32,-1,fcfs,0.9,0,R_medium_balanced,4.688467613690892,1200.2477091048684,4951.021800057582,3750.774090952714,94.2585775628686,95.58257251046598,95.7445930223912,94.18164336238988,6.295968125592552,6.655059961656875,6.294523899251705,1698.9796357229352,1790.554542792961,1790.874690702185,1699.2852376715746,1,,0.009743699711951326,0.009743699711951326,0.009743699711951548,0.009743699711951326,0.12371755104266846,0.18494365974289262,0.1871868908336346,0.12723861256463542,0.0015430000742593375,0.0011479248027286282,0.0009862438506901272,0.009269030514970855,0.004535243737045835,0.004596607373204553,0.008932221645869043,False,False,True
qwen,83,cap32_chunk2048_pollpm_mem0.9,32,2048,lpm,0.9,0,R_medium_balanced,4.687131322657992,1199.905618600446,4949.610676726839,3749.705058126394,96.58961254172029,99.71505228895694,99.86232484225184,96.54203036916442,6.291119243000068,6.634915776678598,6.288558782041803,1700.041147414595,1786.2464206991715,1786.3843966042623,1700.1245197898245,1,,0.009455906009908421,0.009455906009908421,0.009455906009908421,0.009455906009908421,0.10204689684134705,0.14970497808809058,0.15222986299989072,0.1053654049482603,0.002311968510837592,0.004171347744766241,0.0019329769547526965,0.0086500280941737,0.006930358550669924,0.0070924011895837635,0.008442730272727905,False,True,True
qwen,102,cap48_chunk-1_polfcfs_mem0.85,48,-1,fcfs,0.85,0,R_medium_balanced,4.695935184254143,1202.1594071690606,4958.907554572375,3756.7481474033134,91.68134978972375,92.57175319362432,92.65206216368824,91.50765076628886,6.302200728004761,6.65804214191203,6.299957006772542,1698.0836954899132,1789.2213938757775,1789.393144659698,1697.996687493287,1,,0.011351971955611218,0.011351971955611218,0.011351971955611218,0.011351971955610995,0.14767695636114908,0.21061766400022375,0.21344058875125405,0.15201793690903276,0.0005545920356403444,0.0007003320006148117,0.00012394683842531506,0.009791482766309811,0.005276412313701573,0.005420079816408352,0.009683737950596738,False,False,True
qwen,157,cap96_chunk2048_polfcfs_mem0.8,96,2048,fcfs,0.8,0,R_medium_balanced,4.689884322535448,1200.6103865690748,4952.517844597433,3751.907458028359,91.47446951828896,93.20599294733256,93.38990503456444,91.51719196233898,6.310176634795818,6.657468108916837,6.308227844819354,1700.1696452498436,1790.5289166374132,1790.9012829652056,1700.115292391274,1,,0.010048812799634765,0.010048812799634765,0.010048812799634765,0.010048812799634765,0.14960023544705436,0.20520934406359093,0.20717675348890296,0.15192952066139465,-0.0007102809445633795,0.0007864881061621087,-0.0011887308344056269,0.008575096775271462,0.004549490683495527,0.004581826870154515,0.008448111933898605,False,False,True
qwen,165,cap96_chunk8192_polfcfs_mem0.8,96,8192,fcfs,0.8,0,R_medium_balanced,4.69730731740197,1202.5106732549043,4960.35652717648,3757.845853921576,89.49174545705318,90.15227027703077,90.252353833057,89.46395388920791,6.308128582496269,6.663058006533367,6.306245750245438,1697.3884948529303,1788.8599573634565,1788.9231267385185,1697.5566202017944,1,,0.011647484885494386,0.011647484885494386,0.011647484885494386,0.011647484885494386,0.16803278918284015,0.23124919587385484,0.23381264661625178,0.17095644401360055,-0.00038548702662932754,-5.249469287815778e-05,-0.0008741494971951091,0.010196877149257655,0.005477354145432045,0.00568132502567209,0.00994039675233116,True,True,True
qwen,166,cap96_chunk8192_polfcfs_mem0.85,96,8192,fcfs,0.85,0,R_medium_balanced,4.68471106090592,1199.2860315919156,4947.054880316652,3747.768848724737,96.70784138143064,97.90478751529008,97.98664322588591,96.7302140488755,6.299820528639589,6.6547927652102175,6.297886133303537,1702.3977236822248,1793.1696658488363,1793.582785828039,1702.6911780412777,1,,0.0089346602091116,0.0089346602091116,0.008934660209111822,0.008934660209111822,0.1009477729220446,0.16514155551604914,0.16815325416254412,0.10362154655363265,0.0009320600707332094,0.0011880280815520505,0.00045261841325661134,0.007275830875323019,0.00308135737212456,0.003091394814321302,0.0069457877732169715,False,False,True
