model,workload,objective_role,config_id,hash,cap,chunk,policy,mem,request_throughput_raw,request_throughput_delta,request_throughput_ci_lo,request_throughput_ci_hi,output_throughput_raw,output_throughput_delta,output_throughput_ci_lo,output_throughput_ci_hi,ttft_p95_ms_raw,ttft_p95_ms_delta,ttft_p95_ms_ci_lo,ttft_p95_ms_ci_hi,tpot_p95_ms_raw,tpot_p95_ms_delta,tpot_p95_ms_ci_lo,tpot_p95_ms_ci_hi,e2e_p95_ms_raw,e2e_p95_ms_delta,e2e_p95_ms_ci_lo,e2e_p95_ms_ci_hi,classification,repeat_count
lfm25,R_medium_balanced,ttft_p95_best,170,cap128_chunk-1_pollpm_mem0.85,128,-1,lpm,0.85,7.151086791729641,0.006114288155453229,0.0043585358078368445,0.00786845164242193,1830.6782186827882,0.006114288155453229,0.0044957270283632,0.007882595031105492,94.11094810348004,0.03561177642962132,0.006916897834171924,0.06421771885725924,4.144433257078716,0.0008504879597591719,0.00019907499679527874,0.001666246359157797,1145.096208411269,0.004696396557782312,0.0033043423996095196,0.0059772904459098886,STRICT_ALL_METRIC_WIN,5
lfm25,R_medium_balanced,tpot_p95_best,168,cap128_chunk-1_pollpm_mem0.75,128,-1,lpm,0.75,7.103292760675439,-0.0006100404581765861,-0.004395899527212768,0.0027087280522532452,1818.4429467329123,-0.0006100404581765861,-0.0045167360918063615,0.002654756182323817,96.57702811527997,0.010340980951637935,-0.03214801580073925,0.047440026060851515,4.14779791909763,3.932749321389206e-05,-0.0007032195242136774,0.0009021299595287358,1149.4717254769057,0.0008932506995024125,-0.0005933594782312867,0.002278068360078747,FLAT,5
lfm25,R_medium_balanced,e2e_p95_best,36,cap16_chunk2048_polfcfs_mem0.75,16,2048,fcfs,0.75,7.189657018932101,0.011540883834683102,-0.002523196524361362,0.027291079866258807,1840.5521968466178,0.011540883834683102,-0.002533717135266708,0.02747038967544682,99.95833698194474,-0.024308488817597285,-0.047545771379346714,0.002485740306828382,4.091580621715562,0.013592322984594007,-0.0028368603129437617,0.03196032440575789,1121.9749331474304,0.024793125913131542,0.005622951926590106,0.04623433153877323,STRICT_ALL_METRIC_WIN,5
lfm25,R_medium_balanced,constrained_throughput_best_3pct,118,cap48_chunk8192_polfcfs_mem0.85,48,8192,fcfs,0.85,7.1926174644725736,0.011957400462759837,0.010433991422824673,0.013501201793617556,1841.310070904979,0.011957400462759837,0.010442123034951878,0.013513531198027262,95.98558810539544,0.016401676247724373,-0.00539713368339903,0.04073840644639594,4.142523289877265,0.0013109472503227693,0.0005052650820802585,0.002168357084920483,1146.516329725273,0.0034620445000504985,0.0024586634909515514,0.004500324055352204,STRICT_ALL_METRIC_WIN,5
lfm25,R_medium_balanced,maximin_balanced_best,118,cap48_chunk8192_polfcfs_mem0.85,48,8192,fcfs,0.85,7.1926174644725736,0.011957400462759837,0.010444162580357175,0.013502707374490035,1841.310070904979,0.011957400462759837,0.010434955844794475,0.013528846362626095,95.98558810539544,0.016401676247724373,-0.005294961716898433,0.041605380193244584,4.142523289877265,0.0013109472503227693,0.0005298093044239227,0.0021894403810401833,1146.516329725273,0.0034620445000504985,0.002451741362915927,0.004493933353932579,STRICT_ALL_METRIC_WIN,5
lfm25,R_medium_balanced,pareto_knee_candidate,118,cap48_chunk8192_polfcfs_mem0.85,48,8192,fcfs,0.85,7.1926174644725736,0.011957400462759837,0.01046217363109327,0.013490057203208065,1841.310070904979,0.011957400462759837,0.010465052536625542,0.013538937747830458,95.98558810539544,0.016401676247724373,-0.004831532574133273,0.04141194930375287,4.142523289877265,0.0013109472503227693,0.0005166036582195832,0.0022103182057032623,1146.516329725273,0.0034620445000504985,0.002473616363497738,0.004503776350523677,STRICT_ALL_METRIC_WIN,5
lfm25,R_medium_balanced,strict_all_metric_candidate,118,cap48_chunk8192_polfcfs_mem0.85,48,8192,fcfs,0.85,7.1926174644725736,0.011957400462759837,0.010470181692921738,0.013530237133481227,1841.310070904979,0.011957400462759837,0.010520555383192326,0.013489095470059498,95.98558810539544,0.016401676247724373,-0.004939910469972997,0.04153038331970792,4.142523289877265,0.0013109472503227693,0.0005112677623339001,0.0022038083031268364,1146.516329725273,0.0034620445000504985,0.002453978787956898,0.004502176419528325,STRICT_ALL_METRIC_WIN,5
lfm25,R_short_decode,cookbook,74,cap32_chunk-1_pollpm_mem0.85,32,-1,lpm,0.85,1.681435290623152,0.0,-0.00425376758835865,0.004176454204454005,430.4474343995269,0.0,-0.004197090089438807,0.004176690864491572,30.896233618259423,0.0,-0.2577601021236322,0.20994878689217622,2.2286259537893875,0.0,-5.0592970518653635e-05,5.245130015931187e-05,598.0547149246559,0.0,-0.012852870239967156,0.01260736182018597,FLAT,5
lfm25,R_short_decode,request_throughput_best,167,cap96_chunk8192_polfcfs_mem0.9,96,8192,fcfs,0.9,1.6785843173938644,-0.0016955592910334882,-0.004961911704297294,0.0018667388321380652,429.7175852528293,-0.0016955592910334882,-0.004902954632874573,0.0019678319268783945,26.90464689861983,0.12919331103453968,-0.01169551751127848,0.26982957230300897,2.2418324166636525,-0.005925831946724802,-0.011725866943641527,-0.0027585851474229324,596.1101148789749,0.0032515420364606085,-0.005345370335685701,0.013844502302538642,REGRESSION,5
lfm25,R_short_decode,ttft_p95_best,21,cap8_chunk8192_polfcfs_mem0.8,8,8192,fcfs,0.8,1.680669431900461,-0.0004554791534125968,-0.0034578355702201296,0.002990941477113325,430.251374566518,-0.0004554791534125968,-0.0035675280282622735,0.0029742477087547348,27.106957221403718,0.12264525325883968,-0.035074173232097536,0.2717103454251243,2.2314918620451643,-0.0012859530110487238,-0.0015200063458518155,-0.0010637313213395228,595.2255205670372,0.004730661404408698,-0.0031654202722381287,0.015070887317871762,REGRESSION,5
