model,workload,objective_role,config_id,hash,cap,chunk,policy,mem,repeat_count,baseline_reps,request_throughput_raw,request_throughput_base,request_throughput_delta,request_throughput_ci_lo,request_throughput_ci_hi,output_throughput_raw,output_throughput_base,output_throughput_delta,output_throughput_ci_lo,output_throughput_ci_hi,ttft_p95_ms_raw,ttft_p95_ms_base,ttft_p95_ms_delta,ttft_p95_ms_ci_lo,ttft_p95_ms_ci_hi,tpot_p95_ms_raw,tpot_p95_ms_base,tpot_p95_ms_delta,tpot_p95_ms_ci_lo,tpot_p95_ms_ci_hi,e2e_p95_ms_raw,e2e_p95_ms_base,e2e_p95_ms_delta,e2e_p95_ms_ci_lo,e2e_p95_ms_ci_hi,metrics_significantly_better,metrics_significantly_worse,classification
lfm25,R_long_prefill,constrained_throughput_best_1pct,60,cap24_chunk2048_polfcfs_mem0.75,24,2048,fcfs,0.75,5,5,19.92403864149859,12.604484843853099,0.5807102700603477,0.5250141098150838,0.6452201980936946,637.5692365279549,403.3435150032992,0.5807102700603475,0.5250832279306299,0.6448430149300074,93.96148651372641,208.50754480808973,0.5493616952796191,0.5208497933935344,0.578518220403232,3.771749689514118,3.5571069473160373,-0.060341942307929886,-0.15264510589367639,0.07283280659913843,193.0203861789778,308.3048473810777,0.3739300960766391,0.3503464887427244,0.3988682118347307,request_throughput;output_throughput;ttft_p95_ms;e2e_p95_ms,,STRICT_ALL_METRIC_WIN
lfm25,R_long_prefill,constrained_throughput_best_3pct,60,cap24_chunk2048_polfcfs_mem0.75,24,2048,fcfs,0.75,5,5,19.92403864149859,12.604484843853099,0.5807102700603477,0.5259041444615621,0.644554304714133,637.5692365279549,403.3435150032992,0.5807102700603475,0.5249897345774598,0.6454478797549458,93.96148651372641,208.50754480808973,0.5493616952796191,0.5208523644494919,0.5775260343032006,3.771749689514118,3.5571069473160373,-0.060341942307929886,-0.15264531901801898,0.07306938701455083,193.0203861789778,308.3048473810777,0.3739300960766391,0.3507255952168544,0.3987386603444298,request_throughput;output_throughput;ttft_p95_ms;e2e_p95_ms,,STRICT_ALL_METRIC_WIN
lfm25,R_long_prefill,constrained_throughput_best_5pct,60,cap24_chunk2048_polfcfs_mem0.75,24,2048,fcfs,0.75,5,5,19.92403864149859,12.604484843853099,0.5807102700603477,0.5248849491960588,0.6464327818802136,637.5692365279549,403.3435150032992,0.5807102700603475,0.5243549420457259,0.6456964611938396,93.96148651372641,208.50754480808973,0.5493616952796191,0.5212103798289287,0.5783894660558189,3.771749689514118,3.5571069473160373,-0.060341942307929886,-0.15212270293589816,0.07306328252257088,193.0203861789778,308.3048473810777,0.3739300960766391,0.351347055941497,0.39879217513317067,request_throughput;output_throughput;ttft_p95_ms;e2e_p95_ms,,STRICT_ALL_METRIC_WIN
lfm25,R_long_prefill,constrained_ttft_best,60,cap24_chunk2048_polfcfs_mem0.75,24,2048,fcfs,0.75,5,5,19.92403864149859,12.604484843853099,0.5807102700603477,0.5236401223065301,0.6445543901805839,637.5692365279549,403.3435150032992,0.5807102700603475,0.525375708563752,0.6449253785164359,93.96148651372641,208.50754480808973,0.5493616952796191,0.5193684755767635,0.5782911355963484,3.771749689514118,3.5571069473160373,-0.060341942307929886,-0.15294789669516226,0.07274259344331746,193.0203861789778,308.3048473810777,0.3739300960766391,0.35179206443527977,0.3991177961224158,request_throughput;output_throughput;ttft_p95_ms;e2e_p95_ms,,STRICT_ALL_METRIC_WIN
lfm25,R_long_prefill,constrained_tpot_best,42,cap16_chunk8192_pollpm_mem0.85,16,8192,lpm,0.85,5,5,15.198632192851147,12.604484843853099,0.20581145371150567,0.17737209949503732,0.2460385300995172,486.3562301712367,403.3435150032992,0.20581145371150567,0.1779319705232083,0.24802875388743645,156.05521262157708,208.50754480808973,0.2515608355313461,0.22463296145579237,0.2885200333571614,3.311126924330188,3.5571069473160373,0.06915170857357822,-0.006432110208661728,0.1847694215785723,255.79720445442945,308.3048473810777,0.17031079262190973,0.14959551703499877,0.19828438821408212,request_throughput;output_throughput;ttft_p95_ms;e2e_p95_ms,,WIN
lfm25,R_long_prefill,constrained_e2e_best,60,cap24_chunk2048_polfcfs_mem0.75,24,2048,fcfs,0.75,5,5,19.92403864149859,12.604484843853099,0.5807102700603477,0.5247527281289105,0.6460422609709591,637.5692365279549,403.3435150032992,0.5807102700603475,0.5250141098150838,0.645017788527545,93.96148651372641,208.50754480808973,0.5493616952796191,0.520638994372448,0.5785695479679124,3.771749689514118,3.5571069473160373,-0.060341942307929886,-0.15304982255459,0.07371230994149654,193.0203861789778,308.3048473810777,0.3739300960766391,0.3514480386355526,0.39876711494101735,request_throughput;output_throughput;ttft_p95_ms;e2e_p95_ms,,STRICT_ALL_METRIC_WIN
lfm25,R_long_prefill,maximin_balanced_best,42,cap16_chunk8192_pollpm_mem0.85,16,8192,lpm,0.85,5,5,15.198632192851147,12.604484843853099,0.20581145371150567,0.1774988578391855,0.24793327628468864,486.3562301712367,403.3435150032992,0.20581145371150567,0.1774332687627833,0.24819797972410246,156.05521262157708,208.50754480808973,0.2515608355313461,0.22500554412879764,0.28735422263361887,3.311126924330188,3.5571069473160373,0.06915170857357822,-0.00665136152979785,0.18468411932013512,255.79720445442945,308.3048473810777,0.17031079262190973,0.1497211952459864,0.19844170332697914,request_throughput;output_throughput;ttft_p95_ms;e2e_p95_ms,,STRICT_ALL_METRIC_WIN
lfm25,R_long_prefill,geometric_balanced_best,60,cap24_chunk2048_polfcfs_mem0.75,24,2048,fcfs,0.75,5,5,19.92403864149859,12.604484843853099,0.5807102700603477,0.5252877712697911,0.6452922169879621,637.5692365279549,403.3435150032992,0.5807102700603475,0.5257360900859503,0.6445286482760847,93.96148651372641,208.50754480808973,0.5493616952796191,0.5193264709413223,0.5785968232841805,3.771749689514118,3.5571069473160373,-0.060341942307929886,-0.15305752761991434,0.07226774769638866,193.0203861789778,308.3048473810777,0.3739300960766391,0.35119933325111424,0.3990412390642619,request_throughput;output_throughput;ttft_p95_ms;e2e_p95_ms,,STRICT_ALL_METRIC_WIN
lfm25,R_long_prefill,strict_all_metric_candidate,60,cap24_chunk2048_polfcfs_mem0.75,24,2048,fcfs,0.75,5,5,19.92403864149859,12.604484843853099,0.5807102700603477,0.5257594873261097,0.6446212711596901,637.5692365279549,403.3435150032992,0.5807102700603475,0.5262967108816958,0.6447297244990281,93.96148651372641,208.50754480808973,0.5493616952796191,0.5205695525332219,0.5782910864346904,3.771749689514118,3.5571069473160373,-0.060341942307929886,-0.15286233244473812,0.07261613649757613,193.0203861789778,308.3048473810777,0.3739300960766391,0.35208233161176195,0.3988667333217586,request_throughput;output_throughput;ttft_p95_ms;e2e_p95_ms,,STRICT_ALL_METRIC_WIN
lfm25,R_long_prefill,noise_tolerant_all_metric_candidate,60,cap24_chunk2048_polfcfs_mem0.75,24,2048,fcfs,0.75,5,5,19.92403864149859,12.604484843853099,0.5807102700603477,0.525330056452997,0.6450081391095783,637.5692365279549,403.3435150032992,0.5807102700603475,0.5245855826052138,0.645234462985065,93.96148651372641,208.50754480808973,0.5493616952796191,0.5191968978580674,0.5775517383410641,3.771749689514118,3.5571069473160373,-0.060341942307929886,-0.1525198499947369,0.07219034328628628,193.0203861789778,308.3048473810777,0.3739300960766391,0.35164497041136444,0.39877057861399057,request_throughput;output_throughput;ttft_p95_ms;e2e_p95_ms,,STRICT_ALL_METRIC_WIN
lfm25,R_long_prefill,pareto_knee_candidate,59,cap24_chunk2048_pollpm_mem0.9,24,2048,lpm,0.9,5,5,20.560267089397897,12.604484843853099,0.6311866247690907,0.38244120682179655,0.7980769127898791,657.9285468607327,403.3435150032992,0.6311866247690905,0.3837579466998555,0.7994325994945555,92.70108798984438,208.50754480808973,0.5554065533927492,0.37025267734836775,0.6639580219786464,3.684477303432481,3.5571069473160373,-0.035807288901602785,-0.23629405290632197,0.1350304753947195,191.96223171893507,308.3048473810777,0.377362265466875,0.25308858692926817,0.4537455311077013,request_throughput;output_throughput;ttft_p95_ms;e2e_p95_ms,,STRICT_ALL_METRIC_WIN
lfm25,R_medium_balanced,cookbook,74,cap32_chunk-1_pollpm_mem0.85,32,-1,lpm,0.85,5,5,7.107628701745201,7.107628701745201,0.0,-0.00197718036303251,0.0019889814540303306,1819.5529476467714,1819.5529476467714,0.0,-0.002001319868556434,0.001942418286507723,97.58616478648037,97.58616478648037,0.0,-0.03263783823131039,0.030447208113094832,4.147961048007597,4.147961048007597,0.0,-0.0010021830270351305,0.0010448343287473932,1150.4994098795578,1150.4994098795578,0.0,-0.0011008852977344883,0.0010994086103433074,,,FLAT
lfm25,R_medium_balanced,request_throughput_best,32,cap16_chunk2048_pollpm_mem0.75,16,2048,lpm,0.75,5,5,7.005397207228564,7.107628701745201,-0.01438334764047744,-0.024179625137954464,-0.005651393330688712,1793.3816850505125,1819.5529476467714,-0.01438334764047744,-0.023989562389011843,-0.005879539505048934,103.66572884377092,97.58616478648037,-0.062299446551595805,-0.10226771065030885,-0.01943040888658687,4.1933143556154535,4.147961048007597,-0.010933879822627945,-0.014368630756877466,-0.008263717333979072,1154.3828679714352,1150.4994098795578,-0.0033754542232089513,-0.008758393864700897,0.002413765873746506,,request_throughput;output_throughput;ttft_p95_ms;tpot_p95_ms,REGRESSION
lfm25,R_medium_balanced,output_throughput_best,32,cap16_chunk2048_pollpm_mem0.75,16,2048,lpm,0.75,5,5,7.005397207228564,7.107628701745201,-0.01438334764047744,-0.02381553271405,-0.005685650418055431,1793.3816850505125,1819.5529476467714,-0.01438334764047744,-0.024050605470518294,-0.005667936660422878,103.66572884377092,97.58616478648037,-0.062299446551595805,-0.10288700607423462,-0.01968296948112247,4.1933143556154535,4.147961048007597,-0.010933879822627945,-0.01439288420393377,-0.00830771014195163,1154.3828679714352,1150.4994098795578,-0.0033754542232089513,-0.008637421427572628,0.0023033439259348976,,request_throughput;output_throughput;ttft_p95_ms;tpot_p95_ms,REGRESSION
lfm25,R_medium_balanced,ttft_p95_best,170,cap128_chunk-1_pollpm_mem0.85,128,-1,lpm,0.85,5,5,7.151086791729641,7.107628701745201,0.006114288155453229,0.0043585358078368445,0.00786845164242193,1830.6782186827882,1819.5529476467714,0.006114288155453229,0.0044957270283632,0.007882595031105492,94.11094810348004,97.58616478648037,0.03561177642962132,0.006916897834171924,0.06421771885725924,4.144433257078716,4.147961048007597,0.0008504879597591719,0.00019907499679527874,0.001666246359157797,1145.096208411269,1150.4994098795578,0.004696396557782312,0.0033043423996095196,0.0059772904459098886,request_throughput;output_throughput;ttft_p95_ms;tpot_p95_ms;e2e_p95_ms,,STRICT_ALL_METRIC_WIN
lfm25,R_medium_balanced,tpot_p95_best,168,cap128_chunk-1_pollpm_mem0.75,128,-1,lpm,0.75,5,5,7.103292760675439,7.107628701745201,-0.0006100404581765861,-0.004395899527212768,0.0027087280522532452,1818.4429467329123,1819.5529476467714,-0.0006100404581765861,-0.0045167360918063615,0.002654756182323817,96.57702811527997,97.58616478648037,0.010340980951637935,-0.03214801580073925,0.047440026060851515,4.14779791909763,4.147961048007597,3.932749321389206e-05,-0.0007032195242136774,0.0009021299595287358,1149.4717254769057,1150.4994098795578,0.0008932506995024125,-0.0005933594782312867,0.002278068360078747,,,FLAT
lfm25,R_medium_balanced,e2e_p95_best,36,cap16_chunk2048_polfcfs_mem0.75,16,2048,fcfs,0.75,5,5,7.189657018932101,7.107628701745201,0.011540883834683102,-0.002523196524361362,0.027291079866258807,1840.5521968466178,1819.5529476467714,0.011540883834683102,-0.002533717135266708,0.02747038967544682,99.95833698194474,97.58616478648037,-0.024308488817597285,-0.047545771379346714,0.002485740306828382,4.091580621715562,4.147961048007597,0.013592322984594007,-0.0028368603129437617,0.03196032440575789,1121.9749331474304,1150.4994098795578,0.024793125913131542,0.005622951926590106,0.04623433153877323,e2e_p95_ms,,STRICT_ALL_METRIC_WIN
lfm25,R_medium_balanced,ttft_p50_best,137,cap64_chunk8192_pollpm_mem0.8,64,8192,lpm,0.8,5,5,7.059109162063502,7.107628701745201,-0.006826403251732227,-0.00960566758580792,-0.004094635610959958,1807.1319454882564,1819.5529476467714,-0.006826403251732227,-0.009623103178030052,-0.004027157644676816,97.27177314925939,97.58616478648037,0.00322168247833976,-0.022507167014749196,0.030947588797656137,4.146457987326178,4.147961048007597,0.0003623613298250339,-0.0004940587145259023,0.0013498274635207002,1148.2826978433877,1150.4994098795578,0.0019267389597376061,3.619891308765389e-05,0.0038846558166208936,e2e_p95_ms,request_throughput;output_throughput,TRADE-OFF
lfm25,R_medium_balanced,tpot_p50_best,32,cap16_chunk2048_pollpm_mem0.75,16,2048,lpm,0.75,5,5,7.005397207228564,7.107628701745201,-0.01438334764047744,-0.02382067028947558,-0.0056535357954301535,1793.3816850505125,1819.5529476467714,-0.01438334764047744,-0.024225050479102353,-0.005823283257047172,103.66572884377092,97.58616478648037,-0.062299446551595805,-0.10222094393530315,-0.019488976346483486,4.1933143556154535,4.147961048007597,-0.010933879822627945,-0.014461231461039564,-0.008251488606154872,1154.3828679714352,1150.4994098795578,-0.0033754542232089513,-0.008677300340282246,0.0024060991342655046,,request_throughput;output_throughput;ttft_p95_ms;tpot_p95_ms,REGRESSION
lfm25,R_medium_balanced,e2e_p50_best,32,cap16_chunk2048_pollpm_mem0.75,16,2048,lpm,0.75,5,5,7.005397207228564,7.107628701745201,-0.01438334764047744,-0.02374080107865448,-0.005639813846888053,1793.3816850505125,1819.5529476467714,-0.01438334764047744,-0.024015886299869504,-0.005861916511268772,103.66572884377092,97.58616478648037,-0.062299446551595805,-0.1014059971720603,-0.01968296948112247,4.1933143556154535,4.147961048007597,-0.010933879822627945,-0.014347608503703457,-0.008271988934488035,1154.3828679714352,1150.4994098795578,-0.0033754542232089513,-0.008636534535471845,0.002425061483503282,,request_throughput;output_throughput;ttft_p95_ms;tpot_p95_ms,REGRESSION
lfm25,R_medium_balanced,constrained_throughput_best_1pct,118,cap48_chunk8192_polfcfs_mem0.85,48,8192,fcfs,0.85,5,5,7.1926174644725736,7.107628701745201,0.011957400462759837,0.01043484133703207,0.013473973940103084,1841.310070904979,1819.5529476467714,0.011957400462759837,0.01048030909785717,0.013485391828705229,95.98558810539544,97.58616478648037,0.016401676247724373,-0.004901763466495468,0.041633162660832355,4.142523289877265,4.147961048007597,0.0013109472503227693,0.0005099148593282893,0.0021900366395911333,1146.516329725273,1150.4994098795578,0.0034620445000504985,0.002483545079783178,0.004517819246625082,request_throughput;output_throughput;tpot_p95_ms;e2e_p95_ms,,STRICT_ALL_METRIC_WIN
lfm25,R_medium_balanced,constrained_throughput_best_3pct,118,cap48_chunk8192_polfcfs_mem0.85,48,8192,fcfs,0.85,5,5,7.1926174644725736,7.107628701745201,0.011957400462759837,0.010433991422824673,0.013501201793617556,1841.310070904979,1819.5529476467714,0.011957400462759837,0.010442123034951878,0.013513531198027262,95.98558810539544,97.58616478648037,0.016401676247724373,-0.00539713368339903,0.04073840644639594,4.142523289877265,4.147961048007597,0.0013109472503227693,0.0005052650820802585,0.002168357084920483,1146.516329725273,1150.4994098795578,0.0034620445000504985,0.0024586634909515514,0.004500324055352204,request_throughput;output_throughput;tpot_p95_ms;e2e_p95_ms,,STRICT_ALL_METRIC_WIN
lfm25,R_medium_balanced,constrained_throughput_best_5pct,118,cap48_chunk8192_polfcfs_mem0.85,48,8192,fcfs,0.85,5,5,7.1926174644725736,7.107628701745201,0.011957400462759837,0.010451482328853862,0.013508250313100682,1841.310070904979,1819.5529476467714,0.011957400462759837,0.010482983476120566,0.013579458000099713,95.98558810539544,97.58616478648037,0.016401676247724373,-0.005310085761682386,0.04141173064220275,4.142523289877265,4.147961048007597,0.0013109472503227693,0.0005055707122752995,0.0022097489175795736,1146.516329725273,1150.4994098795578,0.0034620445000504985,0.0024900110394536295,0.004497536346207958,request_throughput;output_throughput;tpot_p95_ms;e2e_p95_ms,,STRICT_ALL_METRIC_WIN
lfm25,R_medium_balanced,constrained_ttft_best,170,cap128_chunk-1_pollpm_mem0.85,128,-1,lpm,0.85,5,5,7.151086791729641,7.107628701745201,0.006114288155453229,0.004461873060352556,0.007802131954546137,1830.6782186827882,1819.5529476467714,0.006114288155453229,0.004496744207617587,0.007856100356298024,94.11094810348004,97.58616478648037,0.03561177642962132,0.007698566244738603,0.06408438562419938,4.144433257078716,4.147961048007597,0.0008504879597591719,0.00019398351896349197,0.0016507515340188567,1145.096208411269,1150.4994098795578,0.004696396557782312,0.0032897590203459673,0.005986210696556804,request_throughput;output_throughput;ttft_p95_ms;tpot_p95_ms;e2e_p95_ms,,STRICT_ALL_METRIC_WIN
lfm25,R_medium_balanced,constrained_tpot_best,118,cap48_chunk8192_polfcfs_mem0.85,48,8192,fcfs,0.85,5,5,7.1926174644725736,7.107628701745201,0.011957400462759837,0.01046211374630045,0.013508540814095138,1841.310070904979,1819.5529476467714,0.011957400462759837,0.010475350634906127,0.013571435047939027,95.98558810539544,97.58616478648037,0.016401676247724373,-0.005080248495793998,0.04100915744313827,4.142523289877265,4.147961048007597,0.0013109472503227693,0.0005070649061303334,0.0022100295986315463,1146.516329725273,1150.4994098795578,0.0034620445000504985,0.0024866946008970216,0.004486728279173654,request_throughput;output_throughput;tpot_p95_ms;e2e_p95_ms,,STRICT_ALL_METRIC_WIN
lfm25,R_medium_balanced,constrained_e2e_best,118,cap48_chunk8192_polfcfs_mem0.85,48,8192,fcfs,0.85,5,5,7.1926174644725736,7.107628701745201,0.011957400462759837,0.010462115243499154,0.013536773735605872,1841.310070904979,1819.5529476467714,0.011957400462759837,0.010487204974278436,0.01350302714450009,95.98558810539544,97.58616478648037,0.016401676247724373,-0.005257851675224034,0.0410963820044256,4.142523289877265,4.147961048007597,0.0013109472503227693,0.0005143611534673048,0.0022105800576539074,1146.516329725273,1150.4994098795578,0.0034620445000504985,0.002478940250696016,0.004474270318474154,request_throughput;output_throughput;tpot_p95_ms;e2e_p95_ms,,STRICT_ALL_METRIC_WIN
lfm25,R_medium_balanced,maximin_balanced_best,118,cap48_chunk8192_polfcfs_mem0.85,48,8192,fcfs,0.85,5,5,7.1926174644725736,7.107628701745201,0.011957400462759837,0.010444162580357175,0.013502707374490035,1841.310070904979,1819.5529476467714,0.011957400462759837,0.010434955844794475,0.013528846362626095,95.98558810539544,97.58616478648037,0.016401676247724373,-0.005294961716898433,0.041605380193244584,4.142523289877265,4.147961048007597,0.0013109472503227693,0.0005298093044239227,0.0021894403810401833,1146.516329725273,1150.4994098795578,0.0034620445000504985,0.002451741362915927,0.004493933353932579,request_throughput;output_throughput;tpot_p95_ms;e2e_p95_ms,,STRICT_ALL_METRIC_WIN
lfm25,R_medium_balanced,geometric_balanced_best,170,cap128_chunk-1_pollpm_mem0.85,128,-1,lpm,0.85,5,5,7.151086791729641,7.107628701745201,0.006114288155453229,0.0044325087291245515,0.007890327454927997,1830.6782186827882,1819.5529476467714,0.006114288155453229,0.004488995438412846,0.007842236020049537,94.11094810348004,97.58616478648037,0.03561177642962132,0.007841721307369709,0.06407968115484962,4.144433257078716,4.147961048007597,0.0008504879597591719,0.00017456627379963674,0.0016504202967362177,1145.096208411269,1150.4994098795578,0.004696396557782312,0.0032837431237178194,0.005957699396326401,request_throughput;output_throughput;ttft_p95_ms;tpot_p95_ms;e2e_p95_ms,,STRICT_ALL_METRIC_WIN
lfm25,R_medium_balanced,strict_all_metric_candidate,118,cap48_chunk8192_polfcfs_mem0.85,48,8192,fcfs,0.85,5,5,7.1926174644725736,7.107628701745201,0.011957400462759837,0.010470181692921738,0.013530237133481227,1841.310070904979,1819.5529476467714,0.011957400462759837,0.010520555383192326,0.013489095470059498,95.98558810539544,97.58616478648037,0.016401676247724373,-0.004939910469972997,0.04153038331970792,4.142523289877265,4.147961048007597,0.0013109472503227693,0.0005112677623339001,0.0022038083031268364,1146.516329725273,1150.4994098795578,0.0034620445000504985,0.002453978787956898,0.004502176419528325,request_throughput;output_throughput;tpot_p95_ms;e2e_p95_ms,,STRICT_ALL_METRIC_WIN
lfm25,R_medium_balanced,noise_tolerant_all_metric_candidate,118,cap48_chunk8192_polfcfs_mem0.85,48,8192,fcfs,0.85,5,5,7.1926174644725736,7.107628701745201,0.011957400462759837,0.010467232010219818,0.013531808734906923,1841.310070904979,1819.5529476467714,0.011957400462759837,0.010468159353938484,0.0134618907391725,95.98558810539544,97.58616478648037,0.016401676247724373,-0.005277803277976473,0.041585538789775986,4.142523289877265,4.147961048007597,0.0013109472503227693,0.0005131247662301108,0.0022274660578565316,1146.516329725273,1150.4994098795578,0.0034620445000504985,0.002469777341016388,0.004546283507650591,request_throughput;output_throughput;tpot_p95_ms;e2e_p95_ms,,STRICT_ALL_METRIC_WIN
lfm25,R_medium_balanced,pareto_knee_candidate,118,cap48_chunk8192_polfcfs_mem0.85,48,8192,fcfs,0.85,5,5,7.1926174644725736,7.107628701745201,0.011957400462759837,0.01046217363109327,0.013490057203208065,1841.310070904979,1819.5529476467714,0.011957400462759837,0.010465052536625542,0.013538937747830458,95.98558810539544,97.58616478648037,0.016401676247724373,-0.004831532574133273,0.04141194930375287,4.142523289877265,4.147961048007597,0.0013109472503227693,0.0005166036582195832,0.0022103182057032623,1146.516329725273,1150.4994098795578,0.0034620445000504985,0.002473616363497738,0.004503776350523677,request_throughput;output_throughput;tpot_p95_ms;e2e_p95_ms,,STRICT_ALL_METRIC_WIN
lfm25,R_short_decode,cookbook,74,cap32_chunk-1_pollpm_mem0.85,32,-1,lpm,0.85,5,5,1.681435290623152,1.681435290623152,0.0,-0.00425376758835865,0.004176454204454005,430.4474343995269,430.4474343995269,0.0,-0.004197090089438807,0.004176690864491572,30.896233618259423,30.896233618259423,0.0,-0.2577601021236322,0.20994878689217622,2.2286259537893875,2.2286259537893875,0.0,-5.0592970518653635e-05,5.245130015931187e-05,598.0547149246559,598.0547149246559,0.0,-0.012852870239967156,0.01260736182018597,,,FLAT
lfm25,R_short_decode,request_throughput_best,167,cap96_chunk8192_polfcfs_mem0.9,96,8192,fcfs,0.9,5,5,1.6785843173938644,1.681435290623152,-0.0016955592910334882,-0.004961911704297294,0.0018667388321380652,429.7175852528293,430.4474343995269,-0.0016955592910334882,-0.004902954632874573,0.0019678319268783945,26.90464689861983,30.896233618259423,0.12919331103453968,-0.01169551751127848,0.26982957230300897,2.2418324166636525,2.2286259537893875,-0.005925831946724802,-0.011725866943641527,-0.0027585851474229324,596.1101148789749,598.0547149246559,0.0032515420364606085,-0.005345370335685701,0.013844502302538642,,tpot_p95_ms,REGRESSION
lfm25,R_short_decode,output_throughput_best,167,cap96_chunk8192_polfcfs_mem0.9,96,8192,fcfs,0.9,5,5,1.6785843173938644,1.681435290623152,-0.0016955592910334882,-0.004891106631590539,0.002002617857199037,429.7175852528293,430.4474343995269,-0.0016955592910334882,-0.004949740623649815,0.002023792322893358,26.90464689861983,30.896233618259423,0.12919331103453968,-0.012265292037204834,0.2698608475729772,2.2418324166636525,2.2286259537893875,-0.005925831946724802,-0.011717098499862461,-0.0027526869162637414,596.1101148789749,598.0547149246559,0.0032515420364606085,-0.005437810494854511,0.013716423621100203,,tpot_p95_ms,REGRESSION
lfm25,R_short_decode,ttft_p95_best,21,cap8_chunk8192_polfcfs_mem0.8,8,8192,fcfs,0.8,5,5,1.680669431900461,1.681435290623152,-0.0004554791534125968,-0.0034578355702201296,0.002990941477113325,430.251374566518,430.4474343995269,-0.0004554791534125968,-0.0035675280282622735,0.0029742477087547348,27.106957221403718,30.896233618259423,0.12264525325883968,-0.035074173232097536,0.2717103454251243,2.2314918620451643,2.2286259537893875,-0.0012859530110487238,-0.0015200063458518155,-0.0010637313213395228,595.2255205670372,598.0547149246559,0.004730661404408698,-0.0031654202722381287,0.015070887317871762,,tpot_p95_ms,REGRESSION
lfm25,R_short_decode,tpot_p95_best,105,cap48_chunk2048_pollpm_mem0.8,48,2048,lpm,0.8,5,5,1.6821369278529374,1.681435290623152,0.0004172847053336426,-0.0030098821950992616,0.004112475441440149,430.6270535303521,430.4474343995269,0.0004172847053340867,-0.003096806860387366,0.004138071697161827,26.873364886268973,30.896233618259423,0.13020579730511117,-0.020837381344550022,0.275987548177303,2.230805975987631,2.2286259537893875,-0.0009781911560962087,-0.0013317874920915074,-0.0005346650696711979,595.0636772299185,598.0547149246559,0.005001277675929949,-0.002977618023612583,0.015131560810859767,,tpot_p95_ms,REGRESSION
lfm25,R_short_decode,e2e_p95_best,5,cap8_chunk-1_polfcfs_mem0.8,8,-1,fcfs,0.8,5,5,1.6803397276374006,1.681435290623152,-0.0006515641677447004,-0.003372808099540869,0.0024934116874665005,430.16697027517455,430.4474343995269,-0.0006515641677447004,-0.0033730546064750845,0.0025639405154041805,25.144096058793366,30.896233618259423,0.1861760119546284,0.056741607416805236,0.31933995021517625,2.2375343413612283,2.2286259537893875,-0.003997255598990668,-0.004148598279164389,-0.003820643460243245,594.7328252065927,598.0547149246559,0.005554491311855481,-0.0016074176982412813,0.015662536280049825,ttft_p95_ms,tpot_p95_ms,TRADE-OFF
lfm25,R_short_decode,ttft_p50_best,132,cap64_chunk2048_polfcfs_mem0.75,64,2048,fcfs,0.75,5,5,1.674734807105348,1.681435290623152,-0.0039849785211304445,-0.00669807708994441,-0.0007685144245236364,428.73211061896916,430.4474343995269,-0.0039849785211303335,-0.006697133257358126,-0.0007734414287919041,29.23773696180433,30.896233618259423,0.05367957392304723,-0.19334474643955565,0.245351912810913,2.2388463218413728,2.2286259537893875,-0.004585950385531223,-0.004743351070621316,-0.004396182628517198,597.070939084515,598.0547149246559,0.0016449595924761251,-0.005973363631410722,0.011877875546583348,,request_throughput;output_throughput;tpot_p95_ms,REGRESSION
lfm25,R_short_decode,tpot_p50_best,90,cap32_chunk8192_pollpm_mem0.85,32,8192,lpm,0.85,5,5,1.6746237139511493,1.681435290623152,-0.004051048952040448,-0.0067524402679606296,-0.0008386650056583684,428.7036707714942,430.4474343995269,-0.004051048952040448,-0.006745143473181678,-0.0008818390866067802,28.612967836670578,30.896233618259423,0.07390110425108432,-0.06994036299517534,0.22082288947704687,2.231799281630029,2.2286259537893875,-0.0014238943216315914,-0.0016621386970881835,-0.0011953647443341264,596.1723345471546,598.0547149246559,0.003147505287602992,-0.004085970970630515,0.013519409151352746,,request_throughput;output_throughput;tpot_p95_ms,REGRESSION
lfm25,R_short_decode,e2e_p50_best,167,cap96_chunk8192_polfcfs_mem0.9,96,8192,fcfs,0.9,5,5,1.6785843173938644,1.681435290623152,-0.0016955592910334882,-0.004938006957010232,0.0019823848862092737,429.7175852528293,430.4474343995269,-0.0016955592910334882,-0.004929983792763573,0.001948092850035434,26.90464689861983,30.896233618259423,0.12919331103453968,-0.01349451842732785,0.2693664135424907,2.2418324166636525,2.2286259537893875,-0.005925831946724802,-0.01169712123287403,-0.002762690516787986,596.1101148789749,598.0547149246559,0.0032515420364606085,-0.005416317334873716,0.013418185662446888,,tpot_p95_ms,REGRESSION
lfm25,R_short_decode,constrained_throughput_best_1pct,167,cap96_chunk8192_polfcfs_mem0.9,96,8192,fcfs,0.9,5,5,1.6785843173938644,1.681435290623152,-0.0016955592910334882,-0.004975979261864519,0.0019034383747339725,429.7175852528293,430.4474343995269,-0.0016955592910334882,-0.004953856771202592,0.001948747637991799,26.90464689861983,30.896233618259423,0.12919331103453968,-0.015038418051418784,0.271643220923465,2.2418324166636525,2.2286259537893875,-0.005925831946724802,-0.011694908326833453,-0.0027470492005284898,596.1101148789749,598.0547149246559,0.0032515420364606085,-0.005446066221036011,0.013915663124033806,,tpot_p95_ms,REGRESSION
