model,config_id,hash,cap,chunk,policy,mem,is_cookbook,workload,request_throughput,output_throughput,total_throughput,input_throughput,ttft_p50_ms,ttft_p95_ms,ttft_p99_ms,ttft_mean_ms,tpot_p50_ms,tpot_p95_ms,tpot_mean_ms,e2e_p50_ms,e2e_p95_ms,e2e_p99_ms,e2e_mean_ms,n_rep,request_throughput_ci95
lfm25,1,cap8_chunk-1_pollpm_mem0.8,8,-1,lpm,0.8,0,shared_prefix,6.568236298319953,1681.468492369908,17109.947671046997,15428.479178677087,5293.652038555592,16843.87850665952,18188.69866160676,6622.544933161407,3.8989729731909786,4.235144145056314,3.8996510875844215,6231.742436764762,17853.362702717994,19154.68796357513,7616.868232260458,1,
lfm25,1,cap8_chunk-1_pollpm_mem0.8,8,-1,lpm,0.8,0,tool_agent,5.232077229870522,1084.6880909106071,15036.283628221849,13951.59553731124,228.8916581310332,1037.4495154246683,1722.6714912801974,330.7507411297411,3.4683365374803543,11.297442090184685,5.065151520789469,527.5323165114969,2414.4684274448064,3648.409380451775,963.7289770017378,1,
lfm25,2,cap8_chunk-1_pollpm_mem0.85,8,-1,lpm,0.85,0,R_concurrent_decode,7.804766941241045,1998.0203369577075,3558.9737252059167,1560.953388248209,1542.122202226892,3096.1865060031414,3096.294992887415,1561.769088395522,3.8919608875670857,3.934573440027296,3.832532580503646,2540.610365802422,4087.308576190844,4087.414552522823,2539.064896423952,1,
lfm25,2,cap8_chunk-1_pollpm_mem0.85,8,-1,lpm,0.85,0,R_long_prefill,12.536104005622931,401.1553281799338,50545.57135067166,50144.41602249172,210.1449633482844,210.61447432730347,210.6574684055522,209.59369465708733,3.193233477612657,3.299832069164803,3.2225415042992083,309.4793127384037,310.1991664385423,310.2564004762098,309.4924812903628,1,
lfm25,2,cap8_chunk-1_pollpm_mem0.85,8,-1,lpm,0.85,0,R_medium_balanced,6.911448025589114,1769.3306945508132,7298.489115022105,5529.158420471292,99.10418093204498,101.547296741046,101.68951221276076,99.41720354254358,4.129456577128639,4.276283442353209,4.1226281056308425,1150.715637719259,1188.3548389887435,1188.608104060404,1150.6873704784084,1,
lfm25,2,cap8_chunk-1_pollpm_mem0.85,8,-1,lpm,0.85,0,R_short_decode,1.6728072955018711,428.2386676484791,595.5193971986662,167.28072955018715,26.269348105415705,27.590111759491265,27.65255177859217,26.336690702009943,2.235206754366849,2.2382258917272617,2.235532022979171,596.0275859106332,597.4665148416534,597.65173335094,596.1174685508013,1,
lfm25,2,cap8_chunk-1_pollpm_mem0.85,8,-1,lpm,0.85,0,shared_prefix,6.549649781358418,1676.710344027755,17061.530665605176,15384.82032157742,5264.0022514387965,16909.679497266177,18244.355210633952,6648.4599815594265,3.897406937846658,4.180645159920495,3.9193541426340825,6241.881742142141,17922.783480933856,19211.85309670866,7647.779135608289,1,
lfm25,2,cap8_chunk-1_pollpm_mem0.85,8,-1,lpm,0.85,0,tool_agent,5.223264960937369,1082.861175376731,15010.958356964273,13928.097181587542,231.3378236722201,1038.079518126323,1746.0479889530682,334.32861202629283,3.4742410115539317,10.64050965576812,5.020136755544781,534.7945035900921,2400.694216624832,3579.416291476225,969.4583865161984,1,
lfm25,3,cap8_chunk-1_pollpm_mem0.9,8,-1,lpm,0.9,0,R_concurrent_decode,7.71062378668415,1973.9196893911424,3516.044446727972,1542.12475733683,1590.7316466327757,3133.6198943899944,3133.822689596564,1603.1841940421143,3.85786079637268,3.9509799132379246,3.826122330364716,2573.703956557438,4122.821520385332,4123.14502118621,2578.845388285117,1,
lfm25,3,cap8_chunk-1_pollpm_mem0.9,8,-1,lpm,0.9,0,R_long_prefill,12.726490463316198,407.24769482611833,51313.20954809091,50905.9618532648,205.8373666368425,206.1707011656836,206.1984260985628,205.1073113689199,3.193320158208089,3.298673715682761,3.2238229403212184,305.0627652555704,305.34537956118584,305.37418849766254,305.0458225188777,1,
lfm25,3,cap8_chunk-1_pollpm_mem0.9,8,-1,lpm,0.9,0,R_medium_balanced,7.129293395154776,1825.099109159623,7528.533825283444,5703.434716123821,92.41010760888456,99.4580165715888,99.56238942686468,94.0824901626911,4.018209584276466,4.146331468341398,4.009011322426994,1116.7968718800694,1147.0024117734283,1147.1440754365176,1116.3803773815744,1,
lfm25,3,cap8_chunk-1_pollpm_mem0.9,8,-1,lpm,0.9,0,R_short_decode,1.6746187745901882,428.70240629508817,596.1642837541069,167.4618774590188,26.53801697306335,27.630473324097693,27.892187763936818,26.416682871058583,2.2320943784114777,2.2358537415212623,2.2326954425546166,595.5135419499129,596.6973778558895,596.8813558807597,595.4743940383196,1,
lfm25,3,cap8_chunk-1_pollpm_mem0.9,8,-1,lpm,0.9,0,shared_prefix,6.576674758905165,1683.6287382797225,17131.929465318633,15448.30072703891,5198.255415307358,16833.25610300525,18162.051646267068,6609.97537507501,3.952609059199983,4.208341686456811,3.907170475640642,6179.8128969967365,17844.927401468147,19129.88722899929,7606.103176498436,1,
lfm25,3,cap8_chunk-1_pollpm_mem0.9,8,-1,lpm,0.9,0,tool_agent,5.221033600616147,1082.3985809117366,15004.545728634725,13922.147147722988,232.41303325630724,1042.909364495426,1730.6184180919074,326.6378349950537,3.5430343825659105,10.816621836072397,5.048989234407993,528.2622866798192,2447.749392641707,3652.082262882031,963.2565151690504,1,
lfm25,4,cap8_chunk-1_polfcfs_mem0.75,8,-1,fcfs,0.75,0,R_concurrent_decode,7.870888166159544,2014.9473705368432,3589.125003768752,1574.1776332319089,1543.9583519473672,3053.753659501672,3053.898869282566,1551.48449682747,3.805389480811416,3.8928656661700383,3.800162159228314,2514.2935181502253,4046.313562360592,4046.569496183656,2520.52584743069,1,
lfm25,4,cap8_chunk-1_polfcfs_mem0.75,8,-1,fcfs,0.75,0,R_long_prefill,12.095116506442135,387.0437282061484,48767.5097539747,48380.46602576856,219.5686453487724,219.95523553341627,219.99531421810389,219.15187232661992,3.214165598394409,3.288652818469751,3.235648051955767,319.4459944497794,319.7904609609395,319.81281840242445,319.4569619372487,1,
lfm25,4,cap8_chunk-1_polfcfs_mem0.75,8,-1,fcfs,0.75,0,R_medium_balanced,7.156553207247415,1832.077621055338,7557.320186853271,5725.242565797932,95.145461615175,96.19263210333884,96.40502003021538,94.70638606580906,3.986930454551589,4.141678039313239,3.978657034024888,1109.184707980603,1150.292035075836,1150.7705732947215,1109.2639297421556,1,
lfm25,4,cap8_chunk-1_polfcfs_mem0.75,8,-1,fcfs,0.75,0,R_short_decode,1.6690830860818406,427.2852700369512,594.1935786451353,166.90830860818406,25.211402447894216,26.36778727173805,26.608488708734512,24.89658514969051,2.2311077188408257,2.319313864499303,2.2475150596567266,593.7955593690276,616.0155643243343,625.364196235314,597.7171415579505,1,
lfm25,4,cap8_chunk-1_polfcfs_mem0.75,8,-1,fcfs,0.75,0,shared_prefix,6.61208206019591,1692.6930074101529,17224.163825463773,15531.47081805362,8615.176596213132,8730.127980513498,8731.353778685443,6584.475611147354,3.8977709562316822,4.162724745441593,3.912639205655929,9619.54697058536,9728.21904006414,9729.436866808684,7582.140225465991,1,
lfm25,4,cap8_chunk-1_polfcfs_mem0.75,8,-1,fcfs,0.75,0,tool_agent,5.2261485036834525,1083.458977041135,15019.245269538244,13935.78629249711,259.7086394671351,1439.4852360943328,1762.8879575245076,356.1989953299053,3.580308615392636,14.35163843965924,5.435389218515216,519.9789865873754,2368.3930916013164,3668.46186720766,996.8619199795648,1,
lfm25,5,cap8_chunk-1_polfcfs_mem0.8,8,-1,fcfs,0.8,0,R_concurrent_decode,7.899983990788161,2022.395901641769,3602.3926997994013,1579.9967981576322,1537.7178685739636,3043.7044395133853,3043.8794240448624,1545.8998483081814,3.797181855485428,3.883804695899872,3.790108545331796,2505.885978229344,4034.006728231907,4034.143318259157,2512.3775273677893,1,
