model,config_id,hash,cap,chunk,policy,mem,is_cookbook,workload,rep,completed,num_prompts,failed_reqs,dur_s,request_throughput,input_throughput,output_throughput,total_throughput,ttft_mean_ms,ttft_p50_ms,ttft_p95_ms,ttft_p99_ms,tpot_mean_ms,tpot_p50_ms,tpot_p95_ms,tpot_p99_ms,itl_mean_ms,e2e_mean_ms,e2e_p50_ms,e2e_p95_ms,e2e_p99_ms,mean_in_len,mean_out_len,worker
lfm25,96,cap48_chunk-1_pollpm_mem0.75,48,-1,lpm,0.75,0,R_long_prefill,0,4,4,0,0.3286956222727895,12.169313276342754,48677.25310537102,389.4180248429681,49066.67113021398,215.00363457016647,215.39325173944235,215.87816094979644,215.92905452474952,3.257904490906625,3.2349970762527755,3.314413013868033,3.3255287964317586,3.257904490906625,315.99867378827184,315.9991018474102,316.4313884684816,316.45731520373374,4000.0,32.0,g4
lfm25,96,cap48_chunk-1_pollpm_mem0.75,48,-1,lpm,0.75,0,R_medium_balanced,0,16,16,0,2.248376003000885,7.116247450891202,5692.997960712962,1821.759347428148,7514.75730814111,101.25629624235444,100.47417576424778,103.88519405387342,104.03181645087898,3.985563726118748,3.991120353377625,4.2773617970227615,4.2897450629913925,3.985563726118748,1117.575046402635,1117.8651603404433,1193.4848024975508,1193.9149556215852,800.0,256.0,g4
lfm25,96,cap48_chunk-1_pollpm_mem0.75,48,-1,lpm,0.75,0,shared_prefix,0,128,128,0,8.39605501992628,15.245255027059589,35810.38943723358,3902.785286927254,39713.17472416083,1556.5511901186255,929.8137705773116,6481.732880463824,6960.582327647135,8.126897887382702,7.88084065048572,10.654166260935073,10.919322521571877,8.126897887382702,3628.910151401215,3079.6569248195738,8372.52165186219,8377.780303335749,2348.953125,256.0,g4
lfm25,96,cap48_chunk-1_pollpm_mem0.75,48,-1,lpm,0.75,0,R_concurrent_decode,0,32,32,0,1.4562908709049225,21.97363221820897,4394.726443641794,5625.249847861495,10019.97629150329,135.9390017169062,137.19148165546358,138.6218510568142,138.91972896177322,5.127123584023531,5.124092278271622,5.126867999651414,5.2215517983570985,5.127123584023531,1443.3555156429063,1443.226908100769,1445.805087429471,1445.9878079453483,200.0,256.0,g4
lfm25,97,cap48_chunk-1_pollpm_mem0.8,48,-1,lpm,0.8,0,tool_agent,0,200,200,0,38.07297385903075,5.25307008432074,14007.574033345469,1089.0402245309542,15096.614257876425,326.9012286933139,320.2472480479628,536.2238064641133,551.8179092742503,7.440921442776996,3.256051980757288,38.036074303090565,100.17529701814055,3.175142321240777,913.3658911380916,547.2878408618271,2161.536718183197,2636.268102861935,2666.55,207.315,g0
lfm25,97,cap48_chunk-1_pollpm_mem0.8,48,-1,lpm,0.8,0,shared_prefix,0,128,128,0,8.400969297625124,15.23633707793509,35789.441592769,3900.502291951383,39689.94388472039,1555.5427168437743,939.7315559908748,6494.751966861077,6970.151031482965,8.13470314422054,7.8492584994391486,10.843754166225883,10.884363788234838,8.13470314422054,3629.892018620012,3080.80033538863,8376.762245059945,8381.909308237955,2348.953125,256.0,g0
lfm25,97,cap48_chunk-1_pollpm_mem0.8,48,-1,lpm,0.8,0,R_medium_balanced,0,16,16,0,2.3274417528882623,6.874500717427037,5499.60057394163,1759.8721836613215,7259.472757602951,105.92346641351467,106.14681686274707,107.69502795301378,107.88989099673928,4.121462320429547,4.128055884411522,4.276048757281957,4.289339440418225,4.121462320429547,1156.8963581230491,1156.9122665096074,1195.0965872965753,1195.5974361859262,800.0,256.0,g0
lfm25,97,cap48_chunk-1_pollpm_mem0.8,48,-1,lpm,0.8,0,R_long_prefill,0,4,4,0,0.3257522950880229,12.279268819638377,49117.07527855351,392.93660222842806,49510.01188078194,210.71194030810148,211.47491177544,211.87872509472072,211.91193140111864,3.233946341600629,3.1989915221328697,3.325550976930366,3.3433421143901443,3.233946341600629,310.964276897721,310.8197874389589,311.61965634673834,311.73128452152014,4000.0,32.0,g0
lfm25,97,cap48_chunk-1_pollpm_mem0.8,48,-1,lpm,0.8,0,R_concurrent_decode,0,32,32,0,1.477777612861246,21.65413775489682,4330.827550979364,5543.459265253586,9874.28681623295,135.68896071228664,140.52632451057434,142.42267331574112,142.52223503310233,5.194248507257336,5.1766383006992776,5.216635293692496,5.391179362695445,5.194300629944342,1456.5022177703213,1456.175110535696,1458.536580996588,1459.6528982836753,200.0,256.0,g0
lfm25,97,cap48_chunk-1_pollpm_mem0.8,48,-1,lpm,0.8,0,R_short_decode,0,8,8,0,4.804067543707788,1.6652555209133435,166.52555209133436,426.305413353816,592.8309654451504,29.217460309155285,28.347351355478168,34.5397295197472,35.82243773620576,2.233010677653517,2.232022452916877,2.2369257407431875,2.2379734165868306,2.2330081152906454,598.3554036938585,597.2226995509118,603.6667748121545,604.7851398354396,100.0,256.0,g0
lfm25,98,cap48_chunk-1_pollpm_mem0.85,48,-1,lpm,0.85,0,R_concurrent_decode,0,32,32,0,1.4783494621515274,21.64576158699889,4329.1523173997775,5541.314966271716,9870.467283671493,138.76634648477193,138.8980511110276,144.18508899398148,144.4247670006007,5.188026892103474,5.191237108745411,5.196371593092587,5.330027659934965,5.188026892103474,1461.7132039711578,1461.6254013963044,1463.6939654359594,1464.5360766211525,200.0,256.0,g1
lfm25,98,cap48_chunk-1_pollpm_mem0.85,48,-1,lpm,0.85,0,tool_agent,0,200,200,0,38.0889105880633,5.250872154444819,14001.71314343483,1088.5845606987275,15090.297704133558,326.0740470746532,330.1783094648272,542.7152110496536,560.3281687572598,7.149212265388265,3.2936427987327703,23.793126642704,102.64381827786563,3.157879754350699,909.429174095858,507.84646975807846,2117.1371143311258,2576.1223407974403,2666.55,207.315,g1
lfm25,98,cap48_chunk-1_pollpm_mem0.85,48,-1,lpm,0.85,0,R_long_prefill,0,4,4,0,0.3241382609121501,12.340412972981625,49361.65189192649,394.893215135412,49756.54510706191,212.256072787568,213.13359844498336,213.578314287588,213.6233156081289,3.2737169812823974,3.234534426742504,3.376210489190153,3.396069454780269,3.273716981282398,313.7412992073223,313.59167117625475,314.452481106855,314.5341669442132,4000.0,32.0,g1
lfm25,98,cap48_chunk-1_pollpm_mem0.85,48,-1,lpm,0.85,0,R_medium_balanced,0,16,16,0,2.2343610227108,7.16088395624995,5728.707164999961,1833.1862927999875,7561.893457799948,89.28256953367963,88.94123695790768,91.66782977990806,91.76510288380086,4.008484267122934,4.014607813830176,4.145849138662657,4.158671948346584,4.008484267122934,1111.4460576500278,1111.3697341643274,1144.6754750795662,1144.9738864786923,800.0,256.0,g1
lfm25,98,cap48_chunk-1_pollpm_mem0.85,48,-1,lpm,0.85,0,R_short_decode,0,8,8,0,4.758394378237426,1.6812393770024814,168.12393770024812,430.3972805126352,598.5212182128834,24.633000779431317,25.04630875773728,26.28437702078372,26.355133005417883,2.2307396933620587,2.2303269509518264,2.2341052042810694,2.2347120773863933,2.2307376707518083,593.1922646122985,593.235531821847,594.8738276958466,594.9713119864464,100.0,256.0,g1
