model,config_id,hash,cap,chunk,policy,mem,is_cookbook,workload,request_throughput,output_throughput,total_throughput,input_throughput,ttft_p50_ms,ttft_p95_ms,ttft_p99_ms,ttft_mean_ms,tpot_p50_ms,tpot_p95_ms,tpot_mean_ms,e2e_p50_ms,e2e_p95_ms,e2e_p99_ms,e2e_mean_ms,n_rep,request_throughput_ci95,d_request_throughput,d_output_throughput,d_total_throughput,d_input_throughput,d_ttft_p50_ms,d_ttft_p95_ms,d_ttft_p99_ms,d_ttft_mean_ms,d_tpot_p50_ms,d_tpot_p95_ms,d_tpot_mean_ms,d_e2e_p50_ms,d_e2e_p95_ms,d_e2e_p99_ms,d_e2e_mean_ms,pareto_ttft_outthr,pareto_e2e_reqthr,pareto_full
qwen,92,cap32_chunk8192_polfcfs_mem0.75,32,8192,fcfs,0.75,0,R_concurrent_decode,12.174496855070815,3116.6711948981288,5551.570565912291,2434.899371014163,123.04368009790778,125.22254106588662,127.6592579856515,122.73061876476277,9.78139924141122,9.790412392850458,9.783521552319304,2617.3106452915817,2619.542683358304,2620.531037230976,2617.222406130168,1,,0.008480877017945865,0.008480877017945865,0.008480877017945643,0.008480877017945865,0.13777333869526076,0.13446827760012015,0.13593995386627888,0.13317455911997123,0.0008431365345838993,0.0007262107505288107,0.0013561406867945713,0.008296877639985989,0.008260174863700565,0.007958705121107412,0.008427263157121279,False,False,True
qwen,126,cap64_chunk-1_polfcfs_mem0.85,64,-1,fcfs,0.85,0,R_concurrent_decode,12.198659246762428,3122.856767171181,5562.588616523667,2439.7318493524854,117.89191258139908,119.54943612217905,121.90176213160156,117.39539609698112,9.781607049608638,9.790941339133688,9.78399677881078,2612.169509287924,2613.930323300883,2614.0863786591217,2612.00831104361,1,,0.01048238149522196,0.01048238149522196,0.01048238149522196,0.01048238149522196,0.1738742688856041,0.17368048533434055,0.17490949052005023,0.1708563274328737,0.0008219092048726839,0.000672223018904905,0.0013076323848546512,0.010244862162372192,0.010384973599490865,0.01039842720180073,0.01040269884154299,True,True,True
qwen,145,cap96_chunk-1_pollpm_mem0.8,96,-1,lpm,0.8,0,R_concurrent_decode,12.177916764024951,3117.546691590388,5553.130044395379,2435.5833528049907,115.6321072485298,117.81514580361544,120.17593144904822,115.411201826646,9.803020239205049,9.81236013450942,9.806546727701654,2615.4899429529905,2618.386848806404,2618.6257055215538,2615.773800658644,1,,0.008764166982405674,0.008764166982405674,0.008764166982405674,0.008764166982405674,0.18970981936497933,0.18566781025037138,0.18659075330283748,0.18487035335798918,-0.0013654195019814352,-0.0015139199092415456,-0.0009941326664382188,0.008986744621315546,0.008697765426232795,0.008679996992615346,0.008976088388267134,True,False,True
qwen,147,cap96_chunk-1_pollpm_mem0.9,96,-1,lpm,0.9,0,R_concurrent_decode,11.9641703087945,3062.827599051392,5455.661660810291,2392.8340617589,187.2375609818846,189.42643660120663,189.43710503634065,184.77101752068847,9.742076104455515,9.746609573017835,9.751586531632553,2662.1819753199816,2664.5076353568584,2664.954866962508,2661.987172963564,1,,-0.008941633527986714,-0.008941633527986714,-0.008941633527986825,-0.008941633527986714,-0.31206427626182465,-0.309305725182883,-0.2822026095086403,-0.30500620249628474,0.004859942434494613,0.005197014226174135,0.004615878209251689,-0.00870493992174004,-0.008763229227252589,-0.008858601350070883,-0.008532519190438181,False,False,True
qwen,174,cap128_chunk-1_polfcfs_mem0.85,128,-1,fcfs,0.85,0,R_concurrent_decode,12.155798981167392,3111.8845391788527,5543.044335412332,2431.159796233479,126.01798959076405,128.22860507294536,130.25390525814146,125.65375688427594,9.779597833460452,9.788190629483518,9.782923853214337,2619.7748587001115,2621.9063840107992,2623.1173067120835,2619.993196974974,1,,0.006932028757769659,0.006932028757769881,0.006932028757769881,0.006932028757770103,0.11693091150459312,0.11369051877549408,0.11837811716642599,0.11252893283125476,0.0010271479498721314,0.0009529785116212386,0.0014171502668011149,0.007363183301563936,0.007365294972385028,0.006979634051735628,0.00737750878593435,False,False,True
qwen,190,cap128_chunk8192_polfcfs_mem0.85,128,8192,fcfs,0.85,0,R_concurrent_decode,12.156103634973206,3111.962530553141,5543.183257547782,2431.220726994641,127.55754869431256,129.76877321489155,130.89872709009796,127.06244512810372,9.76860323354748,9.779529615387828,9.77198480140262,2618.465189123526,2620.8636689465493,2621.759407557547,2618.6126270768,1,,0.006957264916678918,0.006957264916678918,0.006957264916678918,0.006957264916678918,0.10614247519744036,0.10304495629658927,0.11401364888844967,0.1025796078762573,0.0021502316409653943,0.0018369784931198119,0.0025337438021717507,0.007859419165157755,0.00776005931887036,0.007493687125880721,0.007900557751558734,False,False,True
qwen,10,cap8_chunk2048_pollpm_mem0.85,8,2048,lpm,0.85,0,shared_prefix,5.331689488740579,1364.912509117588,13602.597769621794,12237.685260504206,6862.666359404102,20110.90760340446,21239.059643233195,8016.937045682425,5.320109540640604,6.179642923011937,5.492520038498894,8318.738918751478,21496.82787687049,22584.47540478781,9416.311858098195,1,,-0.6119187929756511,-0.6119187929756513,-0.6119187929756511,-0.6119187929756511,-2.0637775857696052,-5.4549248207322325,-5.807597919290392,-2.9365919937035883,0.3186686175372765,0.3742400145896182,0.3239184448202653,-0.9690599925433314,-3.2687303401407473,-3.4809685271589528,-1.2942851919736102,False,False,True
qwen,11,cap8_chunk2048_pollpm_mem0.9,8,2048,lpm,0.9,0,shared_prefix,5.329722583107055,1364.4089812754062,13597.579655524916,12233.170674249512,6872.7250304073095,20107.389900065,21245.392338815145,8021.566316991084,5.311617990135393,6.175791003522189,5.489594393234117,8321.580041432753,21494.204848119964,22590.836815130897,9419.476558236056,1,,-0.6120619594361085,-0.6120619594361085,-0.6120619594361085,-0.6120619594361085,-2.068268191774373,-5.4537957562938875,-5.809627691134877,-2.9388651252333116,0.31975610639455865,0.3746300657808821,0.3242785663649571,-0.9697324912309624,-3.2682094724818276,-3.4822306897296933,-1.295056271433674,False,False,True
qwen,17,cap8_chunk8192_pollpm_mem0.8,8,8192,lpm,0.8,0,shared_prefix,5.276878087883473,1350.880790498169,13462.758898542894,12111.878108044724,7589.43425049074,18319.173878221773,19835.26023398153,8085.60530012619,5.706300082509673,6.0750515134198455,5.55069184233113,9132.750340737402,19790.201108762994,21282.73705849424,9498.660302608188,1,,-0.6159083866397685,-0.6159083866397687,-0.6159083866397687,-0.6159083866397688,-2.3882367767248875,-4.879838567893653,-5.357648528966634,-2.9703104698653173,0.26921028706951744,0.3848310988570727,0.3167580005566415,-1.1617379140601125,-2.9298371087279746,-3.2226916154401692,-1.3143493975424665,False,False,True
qwen,18,cap8_chunk8192_pollpm_mem0.85,8,8192,lpm,0.85,0,shared_prefix,5.318228757815155,1361.4665620006797,13568.255764362426,12206.789202361746,6299.143430776894,19897.057570097968,22295.81576839556,8074.785464774322,5.343287103391422,6.457119742134477,5.543211183813215,7661.780291236937,21252.140090055764,23637.256762902256,9486.27133487389,1,,-0.6128985680949637,-0.6128985680949638,-0.6128985680949637,-0.6128985680949637,-1.8121976855709891,-5.386286153839307,-6.1463121053087315,-2.964997558341047,0.3157003326268816,0.3461422923669867,0.31767880470648724,-0.8135567410493887,-3.220141488547357,-3.6898500728728916,-1.311330824491257,False,False,True
qwen,19,cap8_chunk8192_pollpm_mem0.9,8,8192,lpm,0.9,0,shared_prefix,5.312931559761484,1360.11047929894,13554.741163674918,12194.630684375978,6315.331541700289,19926.82708271313,22333.981279279116,8086.032422983408,5.341749968315204,6.454930750050528,5.543258039217092,7685.256939847022,21281.516887876205,23674.799261698503,9497.858401093254,1,,-0.613284138751105,-0.6132841387511051,-0.6132841387511051,-0.6132841387511052,-1.8194247266080468,-5.395841165958609,-6.158545012831185,-2.970520201887718,0.3158971891687462,0.34636395301495304,0.31767303721285955,-0.8191137046695494,-3.2259749830922537,-3.697298851404237,-1.314154014169564,False,False,True
qwen,21,cap8_chunk8192_polfcfs_mem0.8,8,8192,fcfs,0.8,0,shared_prefix,5.31269688657195,1360.0504029624192,13554.142448199967,12194.092045237549,10247.694866266102,10777.07787360996,10778.01109474618,8039.414168535586,5.488869974243583,6.331947743983976,5.573386013120248,11692.41165393032,12353.61935608089,12354.584806091152,9458.260631887242,1,,-0.6133012200636689,-0.6133012200636689,-0.6133012200636689,-0.6133012200636689,-3.5749940610253654,-2.459079462408389,-2.454595784143364,-2.9476290345785565,0.2970559460963269,0.3588173981477377,0.31396454506206406,-1.7676142055864665,-1.4531186674566032,-1.4512637415733138,-1.304506014305752,False,False,True
qwen,30,cap16_chunk-1_polfcfs_mem0.85,16,-1,fcfs,0.85,0,shared_prefix,8.865973424356907,2269.6891966353683,22619.522495142694,20349.833298507325,5171.873474493623,5919.2508219741285,5926.074866061099,4254.811181948753,6.452423894392682,7.230050071952938,6.493156869019702,6816.09367672354,7587.315133400261,7594.0888092294335,5907.051881215011,1,,-0.3546665320183575,-0.3546665320183576,-0.3546665320183575,-0.3546665320183575,-1.3089378381154209,-0.8998803934851953,-0.8994407287993924,-1.0892587203987705,0.17365632067930736,0.2678741985731946,0.20074873404875593,-0.6133812462860948,-0.5066503065321011,-0.5067373643486592,-0.43925369757545796,False,False,True
qwen,31,cap16_chunk-1_polfcfs_mem0.9,16,-1,fcfs,0.9,0,shared_prefix,8.855011835478821,2266.8830298825783,22591.55648460524,20324.67345472266,5178.662350401282,5914.436672674492,5923.2859315909445,4258.7091636851255,6.449803390441112,7.3034161272803395,6.502816158888684,6827.885409118608,7587.971945200115,7597.159482189454,5913.349079728505,1,,-0.3554644004335561,-0.3554644004335562,-0.3554644004335561,-0.3554644004335561,-1.311968672597117,-0.8983352135053682,-0.8985468123635907,-1.0911727635810444,0.1739919212090396,0.2604450408883173,0.19955975928475345,-0.6161723698841162,-0.5067807328663425,-0.5073466142269245,-0.4407880105334556,False,False,True
qwen,36,cap16_chunk2048_polfcfs_mem0.75,16,2048,fcfs,0.75,0,shared_prefix,8.761240410585007,2242.8775451097617,22352.31993907712,20109.44239396736,5301.913490984589,5913.698462769389,5926.850006924942,4308.468713348702,6.401565034440639,7.253054478479659,6.500867671088276,6958.986925659701,7602.956337481737,7615.966801554896,5965.5554606433725,1,,-0.36228980311952175,-0.36228980311952175,-0.36228980311952186,-0.36228980311952175,-1.366993070136452,-0.8980982729588085,-0.899689178938923,-1.115606414949359,0.1801696710336369,0.265544737587847,0.1997996012249038,-0.6472043272161259,-0.50975625699146,-0.511078160107282,-0.45350809972171935,False,False,True
qwen,43,cap16_chunk8192_pollpm_mem0.9,16,8192,lpm,0.9,0,shared_prefix,8.90525471539349,2279.7452071407333,22719.739809555034,20439.9946024143,2228.6554416641598,10884.508292353712,10916.667740079574,4193.691161352035,6.327432075883346,6.7992084852291965,6.389455354512978,3803.368611959741,12558.790800953284,12564.305903492495,5819.333972653112,1,,-0.3518073387230345,-0.3518073387230345,-0.3518073387230345,-0.3518073387230345,0.005036201531585238,-2.4935610129244536,-2.4990383680488213,-1.0592466868297135,0.18966366937221446,0.3115018690359129,0.21351349061054736,0.09973602443229612,-1.4938605655949626,-1.4928743444362627,-0.41788122162975294,False,False,True
qwen,45,cap16_chunk8192_polfcfs_mem0.8,16,8192,fcfs,0.8,0,shared_prefix,8.854797546845296,2266.828171992396,22591.009775706567,20324.18160371417,5171.091644791886,5900.226661353372,5918.782882792875,4239.984232470306,6.458949872895198,7.332807397926409,6.576920942936762,6819.996871519834,7586.090183747001,7605.072554438375,5914.630448522075,1,,-0.3554799980019677,-0.3554799980019676,-0.3554799980019677,-0.3554799980019677,-1.3085887970589827,-0.8937742778883173,-0.8971034836031309,-1.0819781779328248,0.1728205570693524,0.2574688363859198,0.19043810341562428,-0.6143051392933825,-0.50640706228323,-0.5089166408520738,-0.4411002161499271,False,False,True
qwen,47,cap16_chunk8192_polfcfs_mem0.9,16,8192,fcfs,0.9,0,shared_prefix,8.846437561355529,2264.6880157070154,22569.68116678864,20304.99315108162,5179.12979866378,5913.327515008859,5927.894778125919,4261.031330963306,6.416067890185901,7.302399152415056,6.504290554646167,6820.506575750187,7595.732862199657,7610.386338955723,5916.848686734738,1,,-0.35608850179170004,-0.35608850179170015,-0.35608850179170004,-0.35608850179170015,-1.3121773607999443,-0.8979792112061589,-0.9000240516862752,-1.0923130276324189,0.1783123313155177,0.26054802130074417,0.1993782739611346,-0.6144257871725647,-0.5083218561452287,-0.5099709447823433,-0.4416406900807268,False,False,True
qwen,50,cap24_chunk-1_pollpm_mem0.85,24,-1,lpm,0.85,0,shared_prefix,10.10043100646111,2585.710337654044,25768.96133408562,23183.250996431576,2393.332970328629,8434.5386886969,9263.43354019802,3048.86265996538,7.890833899246779,8.157936216393344,7.709857436806554,4404.215598478913,10437.981498916615,11244.500333084725,5009.573035691574,1,,-0.26481325202239114,-0.26481325202239125,-0.26481325202239125,-0.26481325202239114,-0.06848264592203668,-1.7072031857915433,-1.9691394983124155,-0.4970964931781978,-0.010556780511358443,0.1739150447124851,0.05098345212140687,-0.04248550389674666,-1.0727210809644232,-1.2310127285710322,-0.22058289987634017,False,False,True
qwen,58,cap24_chunk2048_pollpm_mem0.85,24,2048,lpm,0.85,0,shared_prefix,10.14445177857537,2596.9796553152946,25881.270360678973,23284.29070536368,2366.8229409959167,8359.073263593,9158.35129410494,3037.7622199084726,8.02907405202003,8.303291929757917,7.65598097859653,4475.935856578872,10404.42155110648,11198.966268445363,4988.377529032732,1,,-0.2616090829851051,-0.2616090829851052,-0.2616090829851052,-0.2616090829851051,-0.056647474370040696,-1.6829813229489226,-1.9354582670397522,-0.4916457950866939,-0.02826080590432367,0.15919610541331952,0.05761517661196769,-0.059461813919072126,-1.0660569178492314,-1.2219783495604246,-0.21541861286072517,False,False,True
qwen,60,cap24_chunk2048_polfcfs_mem0.75,24,2048,fcfs,0.75,0,shared_prefix,10.123113880134795,2591.517153314508,25826.83154717547,23235.31439386096,2815.553710795939,4960.264619905502,4973.010651757941,3023.980697100342,7.683987110195791,8.179587974377416,7.703379804479521,4774.764860980213,6888.165983185172,6900.544849024154,4986.35628752163,1,,-0.26316221870309253,-0.26316221870309253,-0.2631622187030924,-0.2631622187030924,-0.2569794157115437,-0.5920780823938443,-0.593962140235448,-0.4848785930944133,0.015933502755462126,0.17172255496364075,0.05178079245095435,-0.13019515979339458,-0.3678168373848729,-0.3691318365610974,-0.21492613719315945,False,False,True
qwen,61,cap24_chunk2048_polfcfs_mem0.8,24,2048,fcfs,0.8,0,shared_prefix,10.13972019120181,2595.7683689476635,25869.1987874956,23273.43041854793,2822.101410944015,4946.787457750179,4960.816001598723,3016.7444478829566,7.6397130567142195,8.208351472447461,7.695660388445376,4770.696235122159,6877.305827615783,6891.627795272507,4977.156126573391,1,,-0.2619534841628087,-0.26195348416280884,-0.26195348416280884,-0.26195348416280895,-0.25990257937729955,-0.5877523667063682,-0.5900534796617294,-0.48132534569191,0.0216035555683588,0.16880991966142322,0.05273098557922029,-0.12923210896562298,-0.36566028313216004,-0.36736261073229426,-0.2126845171889149,False,False,True
qwen,62,cap24_chunk2048_polfcfs_mem0.85,24,2048,fcfs,0.85,0,shared_prefix,10.101518374404506,2585.9887038475536,25771.7355070364,23185.74680318884,2790.952967014164,4931.818996439688,4940.614878935739,3022.9637967058807,7.734153698216759,8.238371999240389,7.762777258503771,4749.262521509081,6892.165426071733,6900.990712293424,5000.592232820054,1,,-0.264734105053153,-0.2647341050531531,-0.264734105053153,-0.2647341050531532,-0.2459966280537147,-0.5829479941565734,-0.5835785639678195,-0.48437926000393006,0.009508809709452337,0.16576999573022,0.04446948128432149,-0.12415871161785796,-0.36861102633643883,-0.369220299952042,-0.2183947264863051,False,False,True
qwen,63,cap24_chunk2048_polfcfs_mem0.9,24,2048,fcfs,0.9,0,shared_prefix,10.147504212365066,2597.761078365457,25889.057953926356,23291.296875560896,2795.181518653408,4932.5395287480205,4943.969765082002,2997.127373346302,7.7719775886804445,8.402718513948368,7.769529365885341,4777.068906696513,6878.359492821619,6890.259986482561,4976.486386880424,1,,-0.26138690346921833,-0.26138690346921845,-0.2613869034692182,-0.26138690346921833,-0.2478844280798418,-0.5831792607892343,-0.5846538806876926,-0.47169268696940336,0.004664811031816485,0.1491280191747546,0.04363835545732864,-0.13074053142787778,-0.3658695145898554,-0.3670912248342795,-0.21252133505527193,False,False,True
qwen,75,cap32_chunk-1_pollpm_mem0.9,32,-1,lpm,0.9,0,shared_prefix,13.78981449451732,3530.1925105964337,35181.58742791453,31651.39491731809,2200.5393288563937,2915.105422004126,4537.4318477418365,2019.888337694283,8.119460937794386,8.572800206750923,8.130443330193744,4252.100175479427,5010.339009924792,6521.28852475901,4091.044834680361,1,,0.003728342578003252,0.00372834257800303,0.003728342578003252,0.00372834257800303,0.01758839505347498,0.06434922209278338,-0.45434930380501015,0.008165311385988083,-0.03983639873200939,0.13190528981439442,-0.00078702170386169,-0.006479518301751197,0.005072456803317582,-0.2938838787361471,0.003216575093025198,False,False,True
qwen,83,cap32_chunk2048_pollpm_mem0.9,32,2048,lpm,0.9,0,shared_prefix,13.631851938320295,3489.754096209996,34778.581754169456,31288.827657959464,2495.514729758725,6625.730589870344,7466.2991000385955,2114.845158706885,8.048878034905476,8.487331724232611,8.025171334179886,4494.000576902181,8615.912435087357,9365.14544263482,4160.1464611667325,1,,-0.007769382411992987,-0.007769382411992987,-0.007769382411993098,-0.007769382411992987,-0.1141008018720826,-1.126636633385897,-1.393117354158202,-0.03846175568660026,-0.030797045982565496,0.14055995757433015,0.012171047503542809,-0.06373776468667369,-0.7109039077912382,-0.8581313591997957,-0.013620042128039689,False,False,True
qwen,84,cap32_chunk2048_polfcfs_mem0.75,32,2048,fcfs,0.75,0,shared_prefix,13.794431771493551,3531.374533502349,35193.36736401757,31661.99283051522,2346.178461564705,2998.6958746099845,2999.3726443499327,2052.457697358477,7.814431653467984,8.620120643583292,7.927540019068682,4329.619314987212,4895.119371102192,4896.308057415299,4073.3850157303095,1,,0.004064423369258163,0.004064423369257941,0.004064423369258163,0.004064423369258163,-0.04743092645138014,0.037519498743527,0.0386333803926906,-0.007827365089271066,-0.0007721609763526871,0.1271135508367961,0.024188615194140617,-0.02482843365442511,0.02795218449334036,0.028527255501293536,0.00751939149509584,False,False,True
qwen,85,cap32_chunk2048_polfcfs_mem0.8,32,2048,fcfs,0.8,0,shared_prefix,13.831049376388147,3540.7486403553658,35286.78888673002,31746.04024637465,2360.5758105404675,2972.260260139592,2973.31048194319,2038.2605836275616,7.80071530125741,8.706272014179358,7.93561375452116,4341.516488464549,4865.983196115121,4866.806731633842,4061.2481984535407,1,,0.0067297331806877025,0.0067297331806874805,0.0067297331806874805,0.0067297331806874805,-0.05385849742399462,0.046004441708873745,0.04698689159104896,-0.000856093651269596,0.0009844534584791953,0.11838973279764586,0.02319480842009869,-0.027644515340288223,0.03373789738434707,0.03438059103230828,0.010476528065698432,False,False,True
qwen,86,cap32_chunk2048_polfcfs_mem0.85,32,2048,fcfs,0.85,0,shared_prefix,13.82867188605937,3540.1400028311987,35280.7232588063,31740.583255975096,2353.4034094773237,2973.106964631006,2973.62087961752,2041.3861220731635,7.79383596878964,8.67090659909973,7.92928555258328,4330.421513644978,4875.36778608337,4876.990848784335,4062.759033204202,1,,0.0065566812206232505,0.0065566812206232505,0.0065566812206232505,0.0065566812206232505,-0.050656441479179914,0.04573267804980696,0.046887402131655875,-0.0023908405940058497,0.0018654701114035888,0.12197088819771773,0.023973755165429655,-0.025018315474074404,0.03187435341606004,0.032359968121643545,0.010108413049097709,False,False,True
qwen,92,cap32_chunk8192_polfcfs_mem0.75,32,8192,fcfs,0.75,0,shared_prefix,13.849581024960846,3545.4927423899767,35334.06818948664,31788.575447096657,2277.199870441109,3123.1951957102865,3124.268105728552,2064.0700782169006,7.667739728183993,9.131172745506843,7.877944904014866,4227.880294900388,4966.398785333149,4967.627529548481,4069.18430218866,1,,0.008078608534631604,0.008078608534631382,0.008078608534631826,0.008078608534631604,-0.016636035615277933,-0.002440595240426724,-0.0013984335054728625,-0.013529443732850366,0.018014259018643397,0.07536364233435489,0.0302933434936965,-0.0007466303798977503,0.01379788229126866,0.014376813470896477,0.008542895709863552,False,False,True
qwen,93,cap32_chunk8192_polfcfs_mem0.8,32,8192,fcfs,0.8,0,shared_prefix,13.859350774853954,3547.9937983626123,35358.993492879934,31810.99969451732,2270.508133340627,3106.9532952737063,3107.5902842357755,2053.410051896208,7.686962903594008,9.236010162652851,7.91197626981507,4226.269662613049,4961.471256706864,4962.166502410546,4067.180226160417,1,,0.008789725777833768,0.008789725777833546,0.008789725777833546,0.008789725777833546,-0.013648567907449616,0.002772508431045373,0.003947184652753788,-0.008295003942742962,0.015552401311132447,0.06474764697005098,0.02610437767221163,-0.0003653909119119003,0.014776365771222877,0.01546033169713168,0.009031189006058038,False,False,True
qwen,95,cap32_chunk8192_polfcfs_mem0.9,32,8192,fcfs,0.9,0,shared_prefix,13.845374992052152,3544.415997965351,35323.33744944943,31778.92145148408,2291.592933004722,3097.6113924058154,3099.082833896391,2065.6355780374724,7.693938368962183,9.206940838336653,7.86123509518464,4228.105654008687,4959.548973245546,4961.485659559257,4066.495785351435,1,,0.007772461237149697,0.007772461237149697,0.007772461237149697,0.007772461237149697,-0.02306169295654592,0.005770944995122207,0.006674014474869372,-0.014298158021698093,0.01465907318953752,0.06769125070033377,0.03235017596067136,-0.0007999732733869891,0.015158083007862477,0.015595417207593387,0.009197953067879072,False,False,True
qwen,108,cap48_chunk2048_polfcfs_mem0.75,48,2048,fcfs,0.75,0,shared_prefix,14.124369544018224,3615.838603268665,36035.12883908768,32419.29023581901,637.5305170658976,3930.521833989769,3931.428188965656,1340.629649876064,10.750970457981332,11.056620732643731,10.206032471497611,3376.14252185449,6737.452618707903,6751.586863212287,3942.8752483363496,1,,0.028079822104443153,0.02807982210444293,0.028079822104443153,0.02807982210444293,0.7153800569433177,-0.2615652881004529,-0.2601114554320263,0.3417047039098309,-0.37684638051086217,-0.11961013193543413,-0.2562740339916496,0.20086118414859833,-0.3378889468470774,-0.33957719629035354,0.039318107515994294,False,False,True
qwen,110,cap48_chunk2048_polfcfs_mem0.85,48,2048,fcfs,0.85,0,shared_prefix,14.945440147440271,3826.03267774471,38129.90445991045,34303.87178216574,501.9467989914119,3683.728032256476,3697.5427114823833,1161.0884824876848,10.244379255591944,11.09561298626895,9.995767545070008,3325.0122310128063,6294.935796526261,6309.090622705407,3709.0759559941935,1,,0.08784363083733071,0.08784363083733071,0.08784363083733071,0.08784363083733071,0.7759102262211355,-0.18235277975292186,-0.1851458817855185,0.42986559603782004,-0.3119686779690731,-0.1235585464900637,-0.23039224613061182,0.21296381305506895,-0.2500162153124914,-0.2517818549525981,0.0962833251508799,False,False,True
qwen,111,cap48_chunk2048_polfcfs_mem0.9,48,2048,fcfs,0.9,0,shared_prefix,14.882886012222402,3810.018819128935,37970.31175632331,34160.292937194376,454.88067460246384,3668.366099800914,3683.110731979832,1113.089166585269,10.470173048658989,11.969052403252206,10.256458641162617,3427.4608169216663,6336.917010508478,6352.453323001973,3727.372528857813,1,,0.08329046164940612,0.0832904616494059,0.0832904616494059,0.0832904616494059,0.7969224872578827,-0.17742211620171378,-0.18052010666726326,0.4534349120506559,-0.3408854504540524,-0.21200434241024313,-0.26248105790233356,0.18871405431446753,-0.25835263047422097,-0.2603854152212748,0.09182536360314641,False,False,True
qwen,133,cap64_chunk2048_polfcfs_mem0.8,64,2048,fcfs,0.8,0,shared_prefix,17.35900870747213,4443.906229112866,44287.577816704856,39843.67158759199,501.0719178244472,574.8748520389199,597.6091023953632,520.1084623331553,12.265937522455468,12.705101138528656,12.339823254341947,3657.080728560686,3717.819303763099,3719.9518126854673,3666.387750330614,1,,0.26352164096736863,0.2635216409673684,0.2635216409673684,0.2635216409673684,0.7763008092932507,0.8154845109719157,0.8084527963877235,0.7446088453718301,-0.5708639278073355,-0.28653775017928496,-0.518925163306027,0.13436262125283382,0.2617344218395026,0.26192720014839377,0.10668431012268131,True,True,True
qwen,135,cap64_chunk2048_polfcfs_mem0.9,64,2048,fcfs,0.9,0,shared_prefix,17.284553905746463,4424.845799871095,44097.62325876783,39672.77745889674,526.980244088918,596.9258181750774,618.8754073018208,545.0993618251232,12.190740481566856,12.661603813187456,12.29885999793151,3666.676361346617,3744.9685784988105,3746.9648354128,3680.9327701630536,1,,0.25810225010008825,0.258102250100088,0.258102250100088,0.258102250100088,0.7647342628320318,0.8084068926246804,0.8016364657467235,0.7323374536551501,-0.5612336554540382,-0.2821331452514595,-0.5138829419021769,0.13209131825769793,0.25634325745743847,0.25656756692711713,0.10314041479280966,False,False,True
qwen,156,cap96_chunk2048_polfcfs_mem0.75,96,2048,fcfs,0.75,0,shared_prefix,17.369444886511143,4446.577890946853,44314.20336307608,39867.62547212923,506.97130849584937,628.4556969068944,630.3936896612868,527.5849599966023,12.18042082573269,12.745711634428623,12.301789545905482,3650.087996618822,3757.504618819803,3759.861197597347,3664.1651605859806,1,,0.26428126602931856,0.26428126602931834,0.26428126602931834,0.26428126602931834,0.7736670777431263,0.798286862199687,0.797944596316474,0.7409376277141189,-0.5599120463175493,-0.2906500303932824,-0.5142435438365047,0.13601781308416616,0.2538539145660147,0.2540088095494032,0.1072258443046189,True,True,True
qwen,159,cap96_chunk2048_polfcfs_mem0.9,96,2048,fcfs,0.9,0,shared_prefix,17.549623096832757,4492.703512789186,44773.88724508591,40281.18373229672,442.938688211143,634.5412131864578,639.4062123354524,471.3055422726029,12.302155881280116,13.00372835970027,12.38099939727542,3614.876146195456,3758.1631355686113,3759.5403779577455,3628.084546657192,1,,0.27739601652046453,0.2773960165204643,0.27739601652046475,0.27739601652046453,0.8022538830039629,0.796333616187395,0.7950558794130514,0.768572758682487,-0.5755023105887467,-0.31677719409078087,-0.5239935891935317,0.14435251941516813,0.2537231496717135,0.2540724631292266,0.11601688898342755,True,True,True
qwen,180,cap128_chunk2048_polfcfs_mem0.75,128,2048,fcfs,0.75,0,shared_prefix,17.38172836108973,4449.722460438971,44345.541865488645,39895.81940504967,527.9603400267661,670.4733494669199,672.9648994933814,514.183909042913,12.322380907797054,12.730416651522996,12.348858449836156,3637.237567454577,3792.017519660294,3793.8523077964783,3662.7670715315617,1,,0.26517535141275617,0.26517535141275594,0.26517535141275617,0.26517535141275594,0.7642967075424368,0.7848006091788289,0.7842995628572372,0.7475180049318642,-0.5780924725340721,-0.2891012372997144,-0.5200373174680983,0.1390595320516037,0.2470005189028066,0.24726465931896624,0.10756648882265862,False,False,True
qwen,4,cap8_chunk-1_polfcfs_mem0.75,8,-1,fcfs,0.75,0,tool_agent,4.197358439584064,870.1753649023702,12202.812297065166,11332.636932162795,5749.757975107059,9163.02470942028,9652.30536997784,5276.416973269079,9.459146358682936,12.049112522526451,9.55473991637348,6902.853048639372,12287.587166321464,13483.668345925393,7046.059544978198,1,,-0.12096404064442623,-0.12096404064442612,-0.12096404064442612,-0.12096404064442612,-14.510746836812642,-3.761242997956307,-3.258450590453469,-7.065255580931208,0.22512325389063736,0.8579183352983094,0.5763497487947451,-3.748646639793038,-0.46716209122352037,-0.14364305744336048,-1.4538714531943486,False,False,True
qwen,16,cap8_chunk8192_pollpm_mem0.75,8,8192,lpm,0.75,0,tool_agent,4.257241027962242,882.5899237119921,12376.906550953508,11494.316627241516,1125.900001032278,8053.324839915143,34712.4210768519,3026.392833315768,9.301041922299191,13.263154078863169,9.825891330106003,1494.3724288605154,13031.425836170089,36702.277689971954,4789.791391827166,1,,-0.10842307010750851,-0.10842307010750851,-0.10842307010750829,-0.10842307010750829,-2.0372669519630673,-3.1846265529430706,-14.314593184190647,-3.6259861213863642,0.23807489313639574,0.8436025053964086,0.564327091396652,-0.028016468394411964,-0.5559778923743937,-2.11297370979752,-0.6681000619044695,False,False,True
