index,start_us,duration_us,gap_to_next_activity_us,activity,name,bytes,kernel_index
266,43842.467,75.777,0.192,kernel,moe_sum,0,207
267,43918.436,61.6,1.696,kernel,fused_add_rmsnorm,0,208
268,43981.732,0.768,2.464,memset,memset,4,
269,43984.964,520.033,2.176,kernel,gemm,0,209
270,44507.173,89.409,1.12,kernel,mul,0,210
271,44597.702,220.32,1.152,kernel,copy_bf16,0,211
272,44819.174,0.992,1.728,memcpy,memcpy_kind_8,16,
273,44821.894,0.736,38.944,memcpy,memcpy_kind_1,4,
274,44861.574,1.152,27.681,kernel,copy_int,0,212
275,44890.407,58.816,1.248,kernel,conv_fwd,0,213
276,44950.471,225.824,1.696,kernel,mul,0,214
277,45177.991,0.8,1.6,memset,memset,4,
278,45180.391,174.753,-0.16,kernel,gemm,0,215
279,45354.984,62.208,1.184,kernel,fused_add_rmsnorm,0,216
280,45418.376,20.48,1.088,kernel,gemm,0,217
281,45439.944,3.136,0.96,kernel,topk_sigmoid,0,218
282,45444.04,14.976,0.96,kernel,moe_align,0,219
283,45459.976,21.312,0.96,kernel,moe_count_sort,0,220
284,45482.248,3191.85,1.184,kernel,fused_moe,0,221
285,48675.282,156.416,1.152,kernel,act_and_mul,0,222
286,48832.85,1603.781,1.44,kernel,fused_moe,0,223
287,50438.071,75.104,-0.128,kernel,moe_sum,0,224
288,50513.047,63.361,1.792,kernel,fused_add_rmsnorm,0,225
289,50578.2,0.8,1.6,memset,memset,4,
290,50580.6,523.265,1.248,kernel,gemm,0,226
291,51105.113,90.848,2.048,kernel,mul,0,227
292,51198.009,220.673,2.24,kernel,copy_bf16,0,228
293,51420.922,1.024,1.888,memcpy,memcpy_kind_8,16,
294,51423.834,0.736,36.352,memcpy,memcpy_kind_1,4,
295,51460.922,1.312,20.608,kernel,copy_int,0,229
296,51482.842,60.128,1.28,kernel,conv_fwd,0,230
297,51544.25,226.177,1.728,kernel,mul,0,231
298,51772.155,0.8,1.6,memset,memset,4,
299,51774.555,179.553,-0.32,kernel,gemm,0,232
300,51953.788,61.504,1.088,kernel,fused_add_rmsnorm,0,233
301,52016.38,21.888,1.12,kernel,gemm,0,234
302,52039.388,3.168,0.992,kernel,topk_sigmoid,0,235
303,52043.548,15.52,1.152,kernel,moe_align,0,236
304,52060.22,25.696,0.992,kernel,moe_count_sort,0,237
305,52086.908,3179.466,2.176,kernel,fused_moe,0,238
306,55268.55,154.176,2.112,kernel,act_and_mul,0,239
307,55424.838,1602.693,1.344,kernel,fused_moe,0,240
308,57028.875,76.352,0.224,kernel,moe_sum,0,241
309,57105.451,64.064,1.696,kernel,fused_add_rmsnorm,0,242
310,57171.211,0.8,1.6,memset,memset,4,
311,57173.611,522.05,1.248,kernel,gemm,0,243
312,57696.909,90.592,1.152,kernel,mul,0,244
313,57788.653,220.065,1.248,kernel,copy_bf16,0,245
314,58009.966,1.024,1.888,memcpy,memcpy_kind_8,16,
315,58012.878,0.736,35.072,memcpy,memcpy_kind_1,4,
316,58048.686,1.184,21.696,kernel,copy_int,0,246
317,58071.566,59.168,1.152,kernel,conv_fwd,0,247
318,58131.886,226.017,1.856,kernel,mul,0,248
319,58359.759,1.728,2.496,memset,memset,4,
320,58363.983,178.368,-0.128,kernel,gemm,0,249
321,58542.223,61.089,1.248,kernel,fused_add_rmsnorm,0,250
322,58604.56,20.416,1.216,kernel,gemm,0,251
323,58626.192,3.2,1.088,kernel,topk_sigmoid,0,252
324,58630.48,15.36,1.024,kernel,moe_align,0,253
325,58646.864,21.952,1.184,kernel,moe_count_sort,0,254
326,58670.0,3170.953,1.152,kernel,fused_moe,0,255
327,61842.105,154.913,1.376,kernel,act_and_mul,0,256
328,61998.394,1587.141,2.176,kernel,fused_moe,0,257
329,63587.711,75.776,0.16,kernel,moe_sum,0,258
330,63663.647,61.792,1.504,kernel,fused_add_rmsnorm,0,259
331,63726.943,1.024,1.6,memset,memset,4,
332,63729.567,260.673,1.12,kernel,gemm,0,260
333,63991.36,78.048,-0.128,kernel,copy_bf16,0,261
334,64069.28,617.378,2.208,kernel,rmsnorm,0,262
335,64688.866,21.6,-0.128,kernel,copy_bf16,0,263
336,64710.338,155.904,1.152,kernel,rmsnorm,0,264
337,64867.394,56.001,-0.128,kernel,rope,0,265
338,64923.267,16.16,2.048,kernel,store_kv,0,266
339,64941.475,3.84,-0.096,kernel,attention_prepare,0,267
340,64945.219,627.169,1.472,kernel,attention,0,268
341,65573.86,1.088,1.92,memset,memset,4,
342,65576.868,177.505,-0.16,kernel,gemm,0,269
343,65754.213,61.312,2.176,kernel,fused_add_rmsnorm,0,270
344,65817.701,20.64,1.184,kernel,gemm,0,271
345,65839.525,3.136,1.056,kernel,topk_sigmoid,0,272
346,65843.717,15.296,1.984,kernel,moe_align,0,273
347,65860.997,34.592,0.928,kernel,moe_count_sort,0,274
348,65896.517,3184.266,1.088,kernel,fused_moe,0,275
349,69081.871,153.664,1.184,kernel,act_and_mul,0,276
350,69236.719,1597.445,2.144,kernel,fused_moe,0,277
351,70836.308,74.752,0.224,kernel,moe_sum,0,278
352,70911.284,63.329,1.728,kernel,fused_add_rmsnorm,0,279
353,70976.341,0.8,1.6,memset,memset,4,
354,70978.741,522.689,1.12,kernel,gemm,0,280
355,71502.55,90.688,2.048,kernel,mul,0,281
356,71595.286,220.353,2.368,kernel,copy_bf16,0,282
357,71818.007,1.12,1.696,memcpy,memcpy_kind_8,16,
358,71820.823,0.736,39.072,memcpy,memcpy_kind_1,4,
359,71860.631,1.184,26.08,kernel,copy_int,0,283
360,71887.895,58.913,1.28,kernel,conv_fwd,0,284
361,71948.088,226.656,1.728,kernel,mul,0,285
362,72176.472,0.8,1.6,memset,memset,4,
363,72178.872,178.977,-0.128,kernel,gemm,0,286
364,72357.721,61.312,1.216,kernel,fused_add_rmsnorm,0,287
365,72420.249,20.16,1.056,kernel,gemm,0,288
366,72441.465,3.136,1.024,kernel,topk_sigmoid,0,289
367,72445.625,15.136,1.024,kernel,moe_align,0,290
368,72461.785,30.72,1.12,kernel,moe_count_sort,0,291
369,72493.625,3191.53,1.216,kernel,fused_moe,0,292
370,75686.371,154.368,2.144,kernel,act_and_mul,0,293
371,75842.883,1598.757,1.344,kernel,fused_moe,0,294
372,77442.984,75.456,0.192,kernel,moe_sum,0,295
373,77518.632,63.584,1.664,kernel,fused_add_rmsnorm,0,296
374,77583.88,0.8,1.6,memset,memset,4,
375,77586.28,523.746,1.248,kernel,gemm,0,297
376,78111.274,90.72,1.184,kernel,mul,0,298
377,78203.178,220.769,1.216,kernel,copy_bf16,0,299
378,78425.163,1.024,1.888,memcpy,memcpy_kind_8,16,
379,78428.075,0.736,31.296,memcpy,memcpy_kind_1,4,
380,78460.107,1.248,18.912,kernel,copy_int,0,300
381,78480.267,59.232,1.184,kernel,conv_fwd,0,301
382,78540.683,226.625,1.76,kernel,mul,0,302
383,78769.068,0.8,1.568,memset,memset,4,
384,78771.436,179.137,-0.224,kernel,gemm,0,303
385,78950.349,62.304,1.184,kernel,fused_add_rmsnorm,0,304
386,79013.837,20.256,1.12,kernel,gemm,0,305
387,79035.213,3.552,1.184,kernel,topk_sigmoid,0,306
388,79039.949,15.392,1.152,kernel,moe_align,0,307
389,79056.493,34.304,1.056,kernel,moe_count_sort,0,308
390,79091.853,3164.233,1.152,kernel,fused_moe,0,309
391,82257.238,155.201,1.056,kernel,act_and_mul,0,310
392,82413.495,1594.693,2.048,kernel,fused_moe,0,311
393,84010.236,75.584,0.192,kernel,moe_sum,0,312
394,84086.012,61.888,1.856,kernel,fused_add_rmsnorm,0,313
395,84149.756,0.8,1.568,memset,memset,4,
396,84152.124,522.114,1.184,kernel,gemm,0,314
397,84675.422,90.464,2.112,kernel,mul,0,315
398,84767.998,220.097,2.08,kernel,copy_bf16,0,316
399,84990.175,1.024,1.696,memcpy,memcpy_kind_8,16,
400,84992.895,0.736,32.096,memcpy,memcpy_kind_1,4,
401,85025.727,1.024,19.904,kernel,copy_int,0,317
402,85046.655,60.352,1.536,kernel,conv_fwd,0,318
403,85108.543,225.313,1.728,kernel,mul,0,319
404,85335.584,0.8,1.568,memset,memset,4,
405,85337.952,179.232,-0.128,kernel,gemm,0,320
406,85517.056,62.112,1.408,kernel,fused_add_rmsnorm,0,321
407,85580.576,20.288,1.568,kernel,gemm,0,322
408,85602.432,3.328,1.12,kernel,topk_sigmoid,0,323
