index,start_us,duration_us,gap_to_next_activity_us,activity,name,bytes,kernel_index
483,112125.169,221.345,1.984,kernel,copy_bf16,0,387
484,112348.498,0.896,1.824,memcpy,memcpy_kind_8,16,
485,112351.218,0.736,37.024,memcpy,memcpy_kind_1,4,
486,112388.978,1.12,23.008,kernel,copy_int,0,388
487,112413.106,63.104,1.152,kernel,conv_fwd,0,389
488,112477.362,229.313,1.792,kernel,mul,0,390
489,112708.467,0.768,1.6,memset,memset,4,
490,112710.835,190.273,-0.16,kernel,gemm,0,391
491,112900.948,61.92,1.152,kernel,fused_add_rmsnorm,0,392
492,112964.02,21.952,1.024,kernel,gemm,0,393
493,112986.996,3.488,0.992,kernel,topk_sigmoid,0,394
494,112991.476,16.096,0.992,kernel,moe_align,0,395
495,113008.564,26.496,1.024,kernel,moe_count_sort,0,396
496,113036.084,3194.666,2.08,kernel,fused_moe,0,397
497,116232.83,155.744,2.016,kernel,act_and_mul,0,398
498,116390.59,1611.205,1.376,kernel,fused_moe,0,399
499,118003.171,74.464,-0.16,kernel,moe_sum,0,400
500,118077.475,64.0,1.504,kernel,fused_add_rmsnorm,0,401
501,118142.979,1.056,1.632,memset,memset,4,
502,118145.667,278.913,1.184,kernel,gemm,0,402
503,118425.764,81.632,-0.128,kernel,copy_bf16,0,403
504,118507.268,618.434,1.184,kernel,rmsnorm,0,404
505,119126.886,22.656,-0.128,kernel,copy_bf16,0,405
506,119149.414,156.257,2.112,kernel,rmsnorm,0,406
507,119307.783,57.28,-0.16,kernel,rope,0,407
508,119364.903,16.064,1.12,kernel,store_kv,0,408
509,119382.087,3.295,0.001,kernel,attention_prepare,0,409
510,119385.383,704.258,1.12,kernel,attention,0,410
511,120090.761,1.216,1.824,memset,memset,4,
512,120093.801,189.505,-0.16,kernel,gemm,0,411
513,120283.146,62.496,1.216,kernel,fused_add_rmsnorm,0,412
514,120346.858,20.576,1.984,kernel,gemm,0,413
515,120369.418,3.456,0.96,kernel,topk_sigmoid,0,414
516,120373.834,15.968,1.024,kernel,moe_align,0,415
517,120390.826,26.368,1.088,kernel,moe_count_sort,0,416
518,120418.282,3198.506,1.984,kernel,fused_moe,0,417
519,123618.772,153.984,1.92,kernel,act_and_mul,0,418
520,123774.676,1602.789,1.216,kernel,fused_moe,0,419
521,125378.681,75.68,-0.16,kernel,moe_sum,0,420
522,125454.201,65.089,1.824,kernel,fused_add_rmsnorm,0,421
523,125521.114,0.8,2.4,memset,memset,4,
524,125524.314,547.585,1.984,kernel,gemm,0,422
525,126073.883,95.04,1.024,kernel,mul,0,423
526,126169.947,221.537,1.44,kernel,copy_bf16,0,424
527,126392.924,0.896,1.728,memcpy,memcpy_kind_8,16,
528,126395.548,0.736,38.912,memcpy,memcpy_kind_1,4,
529,126435.196,1.408,22.144,kernel,copy_int,0,425
530,126458.748,63.969,1.312,kernel,conv_fwd,0,426
531,126524.029,229.184,1.792,kernel,mul,0,427
532,126755.005,0.8,1.568,memset,memset,4,
533,126757.373,188.417,-0.16,kernel,gemm,0,428
534,126945.63,63.2,1.216,kernel,fused_add_rmsnorm,0,429
535,127010.046,20.544,1.184,kernel,gemm,0,430
536,127031.774,3.424,0.928,kernel,topk_sigmoid,0,431
537,127036.126,16.0,0.992,kernel,moe_align,0,432
538,127053.118,24.48,1.056,kernel,moe_count_sort,0,433
539,127078.654,3188.906,1.152,kernel,fused_moe,0,434
540,130268.712,156.448,1.376,kernel,act_and_mul,0,435
541,130426.536,1602.629,2.048,kernel,fused_moe,0,436
542,132031.213,74.912,-0.16,kernel,moe_sum,0,437
543,132105.965,64.129,1.856,kernel,fused_add_rmsnorm,0,438
544,132171.95,0.768,1.568,memset,memset,4,
545,132174.286,541.569,1.344,kernel,gemm,0,439
546,132717.199,94.784,2.08,kernel,mul,0,440
547,132814.063,221.217,2.112,kernel,copy_bf16,0,441
548,133037.392,0.896,1.824,memcpy,memcpy_kind_8,16,
549,133040.112,0.736,36.032,memcpy,memcpy_kind_1,4,
550,133076.88,1.056,22.176,kernel,copy_int,0,442
551,133100.112,63.168,1.089,kernel,conv_fwd,0,443
552,133164.369,229.056,1.792,kernel,mul,0,444
553,133395.217,0.8,1.568,memset,memset,4,
554,133397.585,188.289,-0.128,kernel,gemm,0,445
555,133585.746,63.2,1.216,kernel,fused_add_rmsnorm,0,446
556,133650.162,20.928,1.088,kernel,gemm,0,447
557,133672.178,3.456,1.056,kernel,topk_sigmoid,0,448
558,133676.69,15.712,1.056,kernel,moe_align,0,449
559,133693.458,25.472,1.056,kernel,moe_count_sort,0,450
560,133719.986,3177.098,1.984,kernel,fused_moe,0,451
561,136899.068,155.616,2.016,kernel,act_and_mul,0,452
562,137056.7,1608.677,1.056,kernel,fused_moe,0,453
563,138666.433,75.52,-0.16,kernel,moe_sum,0,454
564,138741.793,62.88,1.44,kernel,fused_add_rmsnorm,0,455
565,138806.113,0.8,2.016,memset,memset,4,
566,138808.929,276.993,1.152,kernel,gemm,0,456
567,139087.074,81.409,-0.128,kernel,copy_bf16,0,457
568,139168.355,618.433,1.056,kernel,rmsnorm,0,458
569,139787.844,23.04,-0.128,kernel,copy_bf16,0,459
570,139810.756,156.225,2.016,kernel,rmsnorm,0,460
571,139968.997,57.728,-0.128,kernel,rope,0,461
572,140026.597,15.904,1.472,kernel,store_kv,0,462
573,140043.973,3.199,0.001,kernel,attention_prepare,0,463
574,140047.173,694.05,1.216,kernel,attention,0,464
575,140742.439,1.376,1.824,memset,memset,4,
576,140745.639,186.433,-0.16,kernel,gemm,0,465
577,140931.912,62.176,1.056,kernel,fused_add_rmsnorm,0,466
578,140995.144,20.416,2.016,kernel,gemm,0,467
579,141017.576,3.52,0.96,kernel,topk_sigmoid,0,468
580,141022.056,16.096,0.896,kernel,moe_align,0,469
581,141039.048,27.744,0.928,kernel,moe_count_sort,0,470
582,141067.72,3184.938,2.08,kernel,fused_moe,0,471
583,144254.738,154.368,1.984,kernel,act_and_mul,0,472
584,144411.09,1603.685,1.12,kernel,fused_moe,0,473
585,146015.895,75.488,-0.128,kernel,moe_sum,0,474
586,146091.255,64.993,1.824,kernel,fused_add_rmsnorm,0,475
587,146158.072,0.8,2.4,memset,memset,4,
588,146161.272,541.825,1.952,kernel,gemm,0,476
589,146705.049,94.752,1.312,kernel,mul,0,477
590,146801.113,220.801,1.056,kernel,copy_bf16,0,478
591,147022.97,0.928,1.728,memcpy,memcpy_kind_8,16,
592,147025.626,0.736,35.648,memcpy,memcpy_kind_1,4,
593,147062.01,1.28,21.504,kernel,copy_int,0,479
594,147084.794,63.073,1.216,kernel,conv_fwd,0,480
595,147149.083,229.12,1.792,kernel,mul,0,481
596,147379.995,0.8,1.568,memset,memset,4,
597,147382.363,188.033,-0.32,kernel,gemm,0,482
598,147570.076,62.08,1.44,kernel,fused_add_rmsnorm,0,483
599,147633.596,20.576,1.152,kernel,gemm,0,484
600,147655.324,3.424,1.024,kernel,topk_sigmoid,0,485
601,147659.772,15.808,1.056,kernel,moe_align,0,486
602,147676.636,30.88,1.056,kernel,moe_count_sort,0,487
603,147708.572,3171.146,1.184,kernel,fused_moe,0,488
604,150880.902,153.472,1.024,kernel,act_and_mul,0,489
605,151035.398,1601.957,2.08,kernel,fused_moe,0,490
606,152639.435,73.888,-0.128,kernel,moe_sum,0,491
607,152713.195,64.128,1.76,kernel,fused_add_rmsnorm,0,492
608,152779.083,0.8,1.6,memset,memset,4,
609,152781.483,541.602,1.248,kernel,gemm,0,493
610,153324.333,94.784,2.016,kernel,mul,0,494
611,153421.133,221.409,2.08,kernel,copy_bf16,0,495
612,153644.622,0.896,1.824,memcpy,memcpy_kind_8,16,
613,153647.342,0.736,32.928,memcpy,memcpy_kind_1,4,
614,153681.006,1.12,21.152,kernel,copy_int,0,496
615,153703.278,63.392,1.152,kernel,conv_fwd,0,497
616,153767.822,228.481,1.664,kernel,mul,0,498
617,153997.967,0.8,1.6,memset,memset,4,
618,154000.367,187.041,-0.16,kernel,gemm,0,499
619,154187.248,63.872,1.12,kernel,fused_add_rmsnorm,0,500
620,154252.24,20.128,0.928,kernel,gemm,0,501
621,154273.296,3.456,0.992,kernel,topk_sigmoid,0,502
622,154277.744,15.872,1.088,kernel,moe_align,0,503
623,154294.704,30.304,0.928,kernel,moe_count_sort,0,504
624,154325.936,3190.218,2.272,kernel,fused_moe,0,505
625,157518.426,155.392,2.08,kernel,act_and_mul,0,506
626,157675.898,1601.157,1.12,kernel,fused_moe,0,507
627,159278.175,75.648,-0.16,kernel,moe_sum,0,508
628,159353.663,62.624,1.376,kernel,fused_add_rmsnorm,0,509
629,159417.663,1.696,0.96,kernel,copy,0,510
630,159420.319,0.768,1.056,kernel,other,0,511
631,159422.143,1.376,1.312,kernel,other,0,512
632,159424.831,0.96,0.96,kernel,other,0,513
633,159426.751,1.632,1.792,kernel,other,0,514
634,159430.175,0.8,1.568,memset,memset,4,
635,159432.543,135.777,1.184,kernel,gemm,0,515
636,159569.504,4.224,1.056,kernel,copy,0,516
637,159574.784,1.088,1.088,kernel,other,0,517
638,159576.96,29.792,,kernel,argmax,0,518
