index,start_us,duration_us,gap_to_next_kernel_us,layer,role,kind,short_name,grid_x,block_x,graph_node_id
207,2773.254,2.56,0.096,13,conv_kernel,conv_update,causal_conv1d_update_kernel,1,64,459561500864
208,2775.91,1.056,0.16,13,conv_c_gate_mul,mul,vectorized_elementwise_kernel,2,128,459561500865
209,2777.126,5.632,0.224,13,conv_out_proj,gemm,nvjet_tst_64x8_64x16_4x1_v_bz_TNT,4,384,459561500866
210,2782.982,2.048,0.128,13,ffn_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,1,32,459561500867
211,2785.158,5.152,0.128,13,moe_router,gemm,nvjet_tst_64x8_64x16_1x1_v_bz_TNT,1,384,459561500868
212,2790.438,2.144,0.128,13,moe_topk,topk_sigmoid,topkGatingSigmoid,1,32,459561500869
213,2792.71,4.384,0.096,13,moe_align,moe_align,moe_align_block_size_small_batch_expert_kernel,1,289,459561500870
214,2797.19,19.327,0.001,13,moe_up,fused_moe,fused_moe_kernel,448,128,459561500871
215,2816.518,1.44,-0.032,13,moe_activation,act_and_mul,act_and_mul_kernel,4,224,459561500872
216,2817.926,14.464,0.128,13,moe_down,fused_moe,fused_moe_kernel,256,128,459561500873
217,2832.518,1.056,0.288,13,moe_sum,moe_sum,triton_poi_fused_copy__mul_sum_0,8,128,459561500874
218,2833.862,2.144,0.16,14,operator_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,1,32,459561500875
219,2836.166,6.144,-0.16,14,attn_qkv_proj,gemm,nvjet_tst_64x8_64x16_4x1_v_bz_TNT,4,384,459561500876
220,2842.15,1.888,0.288,14,attn_q_norm,rmsnorm,RMSNormKernel,32,32,459561500877
221,2844.326,1.76,0.096,14,attn_k_norm,rmsnorm,RMSNormKernel,8,32,459561500878
222,2846.182,1.664,0.288,14,attn_rope,rope,BatchQKApplyRotaryPosIdsCosSinCacheHeadParallelismKernel,1,8,459561500879
223,2848.134,1.12,0.064,14,attn_store_kv,store_kv,store_kvcache,1,128,459561500880
224,2849.318,3.52,-0.384,14,attn_prepare,attention_prepare,prepare_varlen_num_blocks_kernel,1,32,459561500881
225,2852.454,8.096,0.544,14,attn_kernel,attention,device_kernel,132,512,459561500882
226,2861.094,0.992,0.096,14,attn_combine,attention_combine,device_kernel,2,256,459561500883
227,2862.182,5.6,0.256,14,attn_out_proj,gemm,nvjet_tst_64x8_64x16_4x1_v_bz_TNT,4,384,459561500884
228,2868.038,2.112,0.064,14,ffn_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,1,32,459561500885
229,2870.214,5.024,0.064,14,moe_router,gemm,nvjet_tst_64x8_64x16_1x1_v_bz_TNT,1,384,459561500886
230,2875.302,2.208,0.032,14,moe_topk,topk_sigmoid,topkGatingSigmoid,1,32,459561500887
231,2877.542,4.576,0.064,14,moe_align,moe_align,moe_align_block_size_small_batch_expert_kernel,1,289,459561500888
232,2882.182,19.839,0.001,14,moe_up,fused_moe,fused_moe_kernel,448,128,459561500889
233,2902.022,1.439,0.001,14,moe_activation,act_and_mul,act_and_mul_kernel,4,224,459561500890
234,2903.462,14.496,0.128,14,moe_down,fused_moe,fused_moe_kernel,256,128,459561500891
235,2918.086,1.024,0.288,14,moe_sum,moe_sum,triton_poi_fused_copy__mul_sum_0,8,128,459561500892
236,2919.398,2.528,0.128,15,operator_norm,fused_add_rmsnorm,FusedAddRMSNormKernel,1,32,459561500893
