model,config_id,hash,cap,chunk,policy,mem,is_cookbook,workload,request_throughput,output_throughput,total_throughput,input_throughput,ttft_p50_ms,ttft_p95_ms,ttft_p99_ms,ttft_mean_ms,tpot_p50_ms,tpot_p95_ms,tpot_mean_ms,e2e_p50_ms,e2e_p95_ms,e2e_p99_ms,e2e_mean_ms,n_rep,request_throughput_ci95
lfm25,70,cap24_chunk8192_polfcfs_mem0.85,24,8192,fcfs,0.85,0,R_long_prefill,12.053930509636372,385.725776308364,48601.447814853855,48215.72203854549,221.9237342942506,223.51046158000827,223.53790750727055,206.70646510552612,3.261554993749145,5.009043524642625,3.756667919186575,323.1462971307337,323.8786410307512,323.9649546844885,323.16317060031,1,
lfm25,70,cap24_chunk8192_polfcfs_mem0.85,24,8192,fcfs,0.85,0,R_medium_balanced,7.049712172381367,1804.72631612963,7444.496054034724,5639.769737905093,100.26798001490532,121.13452889025211,121.26312740147114,105.13673594687134,4.02640341325987,4.148111490064219,4.019316803260533,1128.4309329930693,1172.6557492511347,1172.957724914886,1128.2521498796996,1,
lfm25,70,cap24_chunk8192_polfcfs_mem0.85,24,8192,fcfs,0.85,0,R_short_decode,1.6498197382232505,422.3538529851521,587.3358268074771,164.98197382232505,33.90106954611838,40.30162934213877,40.761576034128666,34.18533562216908,2.236025412475654,2.240454767552006,2.236605887763908,603.9863980840892,610.1927764713764,610.6829287111759,604.2395690456033,1,
lfm25,70,cap24_chunk8192_polfcfs_mem0.85,24,8192,fcfs,0.85,0,shared_prefix,13.666584647707564,3498.6456698131365,35600.812386122845,32102.166716309708,2358.6809132248163,3912.555226171389,3951.158869983629,2410.707720577193,5.143919932272505,6.197129435764221,5.232101353641494,3673.8544809632,5263.8116795104,5278.007428939454,3744.893565755774,1,
lfm25,70,cap24_chunk8192_polfcfs_mem0.85,24,8192,fcfs,0.85,0,tool_agent,5.255671321509364,1089.5795000187138,15104.089862389508,14014.510362370793,222.35288540832696,523.5164382727817,547.6564919296652,258.6647236836143,3.3471295186741785,53.378765657544,9.947062236683836,489.46715076453984,2071.6791967162862,2546.7194861546104,860.4738457105123,1,
lfm25,71,cap24_chunk8192_polfcfs_mem0.9,24,8192,fcfs,0.9,0,R_concurrent_decode,12.97206587504417,3320.848864011308,5915.262039020141,2594.413175008834,190.02482085488737,1463.0394537001848,1463.2459849817678,503.9514490053989,4.828914209250726,4.946597685087837,4.609819203638015,1422.0844442024827,2453.939554421231,2454.2753050569445,1679.4553459330928,1,
lfm25,71,cap24_chunk8192_polfcfs_mem0.9,24,8192,fcfs,0.9,0,R_long_prefill,11.92876037290511,381.7203319329635,48096.7618235534,47715.04149162044,224.89286493510008,226.2194404378533,226.2615987285972,209.41672893241048,3.2849934688138385,5.055422631783351,3.793877872428106,326.903322013095,327.67761719878763,327.78124071192,327.02694297768176,1,
lfm25,71,cap24_chunk8192_polfcfs_mem0.9,24,8192,fcfs,0.9,0,R_medium_balanced,7.037298881332314,1801.5485136210723,7431.387618686923,5629.839105065851,95.1649600174278,100.73667240794748,100.90257122647016,96.58029311685824,4.062345312616112,4.138366692681231,4.055014251407199,1130.9863696806133,1154.7941933386028,1155.1338995806873,1130.608927225694,1,
lfm25,71,cap24_chunk8192_polfcfs_mem0.9,24,8192,fcfs,0.9,0,R_short_decode,1.6505745182091,422.5470766615296,587.6045284824396,165.05745182091002,36.408108891919255,40.404026908800006,40.4741211887449,34.79104646248743,2.232385130927843,2.235708707369912,2.232895435259643,606.0009975917637,609.1883191373199,609.4537110906094,603.8998152362183,1,
lfm25,71,cap24_chunk8192_polfcfs_mem0.9,24,8192,fcfs,0.9,0,shared_prefix,13.669375413684726,3499.36010590329,35608.082200676195,32108.722094772904,2354.369336972013,3910.938505618833,3948.189940066077,2413.2886909574154,5.141460980453036,6.190840366259945,5.234417200214618,3668.010550085455,5260.249488800764,5272.553536603227,3748.065077012143,1,
lfm25,71,cap24_chunk8192_polfcfs_mem0.9,24,8192,fcfs,0.9,0,tool_agent,5.222643751553805,1082.732389353377,15009.173085059176,13926.440695705798,229.9762463662773,500.7438097381964,534.4189306208864,254.68915534904227,3.410571847449649,37.01947517693042,9.798689419341056,514.6196142304689,2133.436078415252,2652.033219691361,872.1654019225389,1,
lfm25,72,cap32_chunk-1_pollpm_mem0.75,32,-1,lpm,0.75,0,R_concurrent_decode,21.838212141583803,5590.5823082454535,9958.224736562212,4367.642428316761,147.7202265523374,149.5401605265215,149.64603146072477,143.24048261914868,5.114803192041376,5.1561329153129,5.134759391041691,1452.3217636160553,1455.6903259363023,1456.4081565104425,1452.60412733478,1,
lfm25,72,cap32_chunk-1_pollpm_mem0.75,32,-1,lpm,0.75,0,R_long_prefill,12.53211147068608,401.0275670619545,50529.47344980628,50128.44588274432,210.6185224838555,211.00780703127384,211.0423232614994,210.05496429279447,3.19931004947472,3.3013318642793643,3.226970112131488,309.9682666361332,310.69786625448614,310.7978682266548,310.0910377688706,1,
lfm25,72,cap32_chunk-1_pollpm_mem0.75,32,-1,lpm,0.75,0,R_medium_balanced,7.083805478026913,1813.4542023748895,7480.49858479642,5667.044382421531,98.34492905065416,103.13490824773908,103.21790585294366,99.50841145473532,4.020705236596804,4.146083784928801,4.014636488065269,1123.339481651783,1159.205722506158,1159.6381781389937,1123.240715911379,1,
lfm25,72,cap32_chunk-1_pollpm_mem0.75,32,-1,lpm,0.75,0,R_short_decode,1.653297124482794,423.2440638675952,588.5737763158746,165.32971244827937,35.11624340899289,42.02564663719386,42.28812539484352,34.67436617938802,2.231478064740989,2.235458796220632,2.2316990012570947,603.7794144358486,610.3654224425554,610.6940947473049,603.4779923502356,1,
lfm25,72,cap32_chunk-1_pollpm_mem0.75,32,-1,lpm,0.75,0,shared_prefix,14.171512185519068,3627.9071194928815,36916.12495364348,33288.21783415059,2752.4815385695547,4758.921866910532,5016.909023262561,2319.4730824252474,6.267545978520431,7.76031759987567,6.397237731703083,4470.250924816355,6664.993162918836,6773.012980567291,3950.768704009533,1,
lfm25,72,cap32_chunk-1_pollpm_mem0.75,32,-1,lpm,0.75,0,tool_agent,5.2525509767895135,1088.9326057531182,15095.122412911196,14006.189807158078,322.4175185896456,541.7777522234246,547.6108009601012,328.4267504513264,3.334357161074877,38.00510894507169,7.691376321222617,570.1055498793721,2135.103392996825,2698.865319490427,923.6951951915398,1,
lfm25,73,cap32_chunk-1_pollpm_mem0.8,32,-1,lpm,0.8,0,R_concurrent_decode,21.775133639444125,5574.434211697696,9929.46093958652,4355.026727888825,135.5495871976018,141.51474845129997,142.06142317969352,135.87007884052582,5.148022896701507,5.153220320284805,5.144710247016822,1446.7041690368203,1454.9878964200616,1455.414497954771,1447.7711918298155,1,
lfm25,73,cap32_chunk-1_pollpm_mem0.8,32,-1,lpm,0.8,0,R_long_prefill,12.767291836264052,408.55333876044966,51477.72068381666,51069.16734505621,204.6572139952332,205.0916170002893,205.12807274702936,203.9586884202436,3.233535290365258,3.3575029765826563,3.267501837634031,305.22488174028695,306.02114133071154,306.1157320579514,305.2512453868985,1,
lfm25,73,cap32_chunk-1_pollpm_mem0.8,32,-1,lpm,0.8,0,R_medium_balanced,6.757848393789248,1730.0091888100474,7136.287903841445,5406.278715031398,124.4591234717518,201.0653129545972,201.1622722959146,156.55732032610103,4.133057093941698,4.280206889790647,4.004504725647469,1177.9838725924492,1213.1588166812437,1213.1979112746194,1177.7060253662055,1,
lfm25,73,cap32_chunk-1_pollpm_mem0.8,32,-1,lpm,0.8,0,R_short_decode,1.6509835546972442,422.6517900024945,587.750145472219,165.09835546972442,36.12541570328176,43.587770848535,44.149573254399,36.260285414755344,2.228179276354757,2.2313312160739667,2.2285050816638203,604.1565074119717,611.1511137569323,611.959236417897,604.250049975235,1,
lfm25,73,cap32_chunk-1_pollpm_mem0.8,32,-1,lpm,0.8,0,shared_prefix,14.139716908055716,3619.7675284622633,36833.29974625508,33213.53221779281,2790.3038198128343,4783.541374420746,4943.338363403454,2317.918660239229,6.408522928170129,7.700532134622335,6.412751720185328,4472.034314181656,6683.636258775368,6766.187550015748,3953.170348886488,1,
lfm25,73,cap32_chunk-1_pollpm_mem0.8,32,-1,lpm,0.8,0,tool_agent,5.249431230003952,1088.2858354482694,15086.156681815308,13997.87084636704,325.2906850539148,537.8979264292866,541.6146960947663,321.9862644583918,3.4001278690993786,37.59529497474431,7.5860554563786895,505.1135187968612,2150.0109335174784,2539.6669962629594,918.569442308508,1,
lfm25,74,cap32_chunk-1_pollpm_mem0.85,32,-1,lpm,0.85,1,R_concurrent_decode,21.63839233084194,5539.428436695536,9867.106902863923,4327.678466168388,163.78626390360296,168.2436929550022,168.4619480418041,163.13195596740115,5.1095272733957735,5.11646719037683,5.109432208586904,1465.9985729958862,1468.2578661711889,1468.950864863582,1466.0371691570615,1,
lfm25,74,cap32_chunk-1_pollpm_mem0.85,32,-1,lpm,0.85,1,R_long_prefill,13.031892440731331,417.02055810340266,52544.590321028736,52127.569762925326,199.28753189742565,199.64489175472409,199.67591133434323,198.8085223129019,3.1844027295348143,3.2749108797419937,3.2086196325479017,298.15024812705815,298.8650680752471,298.96039540413767,298.27573092188686,1,
lfm25,74,cap32_chunk-1_pollpm_mem0.85,32,-1,lpm,0.85,1,R_medium_balanced,7.107930076440851,1819.6300995688575,7505.974160721538,5686.34406115268,96.90979775041342,98.67754578590392,98.86153861880302,96.7610620718915,4.01985521665683,4.1449455941534215,4.012254123375112,1119.944051140919,1152.789230342023,1152.9612803598866,1119.885863532545,1,
lfm25,74,cap32_chunk-1_pollpm_mem0.85,32,-1,lpm,0.85,1,R_short_decode,1.6595665442470775,424.84903532725184,590.8056897519596,165.95665442470775,35.232610534876585,39.65186944697052,40.67404281813651,34.19998928438872,2.2243438863798097,2.2284911221555554,2.2251381145167466,602.2430504672229,607.1112114703283,608.2577861053869,601.331475423649,1,
lfm25,74,cap32_chunk-1_pollpm_mem0.85,32,-1,lpm,0.85,1,shared_prefix,14.158935722433858,3624.687544943068,36883.36385682821,33258.676311885145,2797.878721030429,4773.120607272722,4931.534535251558,2318.400451709749,6.39238450128366,7.678148074568633,6.398097770522559,4462.751722894609,6670.38326903712,6747.184900306165,3949.9153831930016,1,
lfm25,74,cap32_chunk-1_pollpm_mem0.85,32,-1,lpm,0.85,1,tool_agent,5.253129053314359,1089.0524496878663,15096.783726803267,14007.731277115405,328.0017883516848,535.1618672022596,548.7330533890054,326.9152325647883,3.3545091189444065,37.83289627172052,7.857925811048534,555.8245768770576,2138.5437866207208,2632.648762702005,916.9603979820386,1,
lfm25,75,cap32_chunk-1_pollpm_mem0.9,32,-1,lpm,0.9,0,R_concurrent_decode,22.02668208347852,5638.8306133705,10044.167030066204,4405.336416695704,129.77485707961023,134.0767958201468,134.2661224026233,129.2524508025963,5.127327302105579,5.134732786419929,5.126928563079084,1436.6375184617937,1438.807478570379,1438.8611623644829,1436.6192343877628,1,
lfm25,75,cap32_chunk-1_pollpm_mem0.9,32,-1,lpm,0.9,0,R_long_prefill,12.447864341764674,398.3316589364696,50189.78902599517,49791.4573670587,208.823797525838,209.21199144795537,209.24276174977425,208.4281345596537,3.233929788092932,3.321965190491849,3.255016793827376,309.12840249948204,310.12234170921147,310.2335305605084,309.3336551683024,1,
lfm25,75,cap32_chunk-1_pollpm_mem0.9,32,-1,lpm,0.9,0,R_medium_balanced,7.04821953072245,1804.3441998649475,7442.919824442907,5638.57562457796,111.89802130684257,118.89591556973755,118.95319581963122,113.56746361707336,3.9906517940336,4.2742326933269705,3.9818936586836537,1129.3129173573109,1199.0429408615455,1199.4688440812752,1128.950346581405,1,
lfm25,75,cap32_chunk-1_pollpm_mem0.9,32,-1,lpm,0.9,0,R_short_decode,1.6504011418707911,422.5026923189226,587.5428065060017,165.04011418707913,36.655066069215536,43.73867108952254,44.06597995664925,35.952834761701524,2.2285845340686103,2.233692624498925,2.2294387471098185,605.3112940862775,611.7059029173106,611.9538023974746,604.180354217533,1,
lfm25,75,cap32_chunk-1_pollpm_mem0.9,32,-1,lpm,0.9,0,shared_prefix,14.163075149087838,3625.747238166487,36894.146869226206,33268.39963105972,2749.102630186826,4754.582472564653,5013.322730548681,2321.129858442873,6.258979787611786,7.708419915471299,6.390600789583985,4461.651710094884,6663.850223366171,6767.114125709049,3950.5132135818712,1,
lfm25,75,cap32_chunk-1_pollpm_mem0.9,32,-1,lpm,0.9,0,tool_agent,5.253042631113631,1089.0345330693224,15096.535361065376,14007.500827996051,325.3541237208992,536.9053948670626,552.1278762212023,325.7257292140275,3.351912833750248,42.977646365761714,7.699483122128556,547.6691354997456,2157.795676169917,2620.98690440412,913.2770328456536,1,
lfm25,76,cap32_chunk-1_polfcfs_mem0.75,32,-1,fcfs,0.75,0,R_concurrent_decode,21.175516752347253,5420.932288600897,9656.035639070347,4235.103350469451,166.90299892798066,177.34999160747975,177.55890008527786,166.35859293455724,5.141098315224928,5.206255203971238,5.162502714037877,1479.2326788883656,1489.8441754747182,1490.996623649262,1482.796785014216,1,
lfm25,76,cap32_chunk-1_polfcfs_mem0.75,32,-1,fcfs,0.75,0,R_long_prefill,12.058978501141368,385.8873120365238,48621.801316602,48235.91400456547,219.44588492624464,219.8811318492517,219.92021046113223,218.91800803132355,3.139944837218331,3.226835417350934,3.1637973527634338,317.1054425183684,317.34413478989154,317.3516262555495,316.99572596699,1,
lfm25,76,cap32_chunk-1_polfcfs_mem0.75,32,-1,fcfs,0.75,0,R_medium_balanced,6.874201116466711,1759.795485815478,7259.156378988847,5499.360893173369,106.86361021362244,110.29541597235948,110.33052301499993,107.52144450088964,4.125453938967457,4.269098435236397,4.118091574819832,1157.8854196704924,1197.5773010635749,1197.9697945760563,1157.634796079947,1,
lfm25,76,cap32_chunk-1_polfcfs_mem0.75,32,-1,fcfs,0.75,0,R_short_decode,1.6539960954548552,423.4230004364429,588.8226099819284,165.39960954548553,36.81733994744718,44.53118285164237,45.061738323420286,36.75354004371911,2.2207512584167954,2.225862872992151,2.2219294167092243,602.9629388358444,609.9236506503075,610.333699202165,602.7891045087017,1,
lfm25,76,cap32_chunk-1_polfcfs_mem0.75,32,-1,fcfs,0.75,0,shared_prefix,14.34223265135624,3671.611558747197,37360.84376462747,33689.232205880275,2722.3046536091715,3090.4933435376734,3092.526737828739,2279.125919332728,6.250256817678318,7.6333483963218685,6.350518206040849,4398.117948090658,4475.100775947794,4476.59438024275,3898.508061873145,1,
lfm25,76,cap32_chunk-1_polfcfs_mem0.75,32,-1,fcfs,0.75,0,tool_agent,5.253743373347521,1089.1798074455414,15098.549199645377,14009.369392199833,326.09768328256905,546.2625890271738,586.8408973468468,328.5069942707196,3.338043484836817,41.2055089138448,7.868613202953263,574.9881665688008,2108.9507388649504,2712.171938652167,919.7567483922468,1,
lfm25,77,cap32_chunk-1_polfcfs_mem0.8,32,-1,fcfs,0.8,0,R_concurrent_decode,19.887721012263157,5091.256579139367,9068.800781591995,3977.544202452631,279.9185246694833,282.0664091734216,282.3889272939414,274.62383116653655,5.14929580739608,5.312213019887899,5.172551267006544,1593.637194717303,1596.5420444030317,1597.5735546695068,1593.6244042532053,1,
lfm25,77,cap32_chunk-1_polfcfs_mem0.8,32,-1,fcfs,0.8,0,R_long_prefill,13.055085039176571,417.7627212536503,52638.10287795994,52220.34015670629,197.63186923228204,198.06820526719093,198.11262264847755,197.05052964854983,3.186901122511875,3.294808559510256,3.216024206560706,296.61087645217776,297.4347924347967,297.5149930547923,296.74728005193174,1,
lfm25,77,cap32_chunk-1_polfcfs_mem0.8,32,-1,fcfs,0.8,0,R_medium_balanced,6.896805196823555,1765.5821303868302,7283.026287845674,5517.4441574588445,101.8547855783254,131.47077476605773,131.57284064218402,113.4978303743992,4.1362093862000044,4.149936268781769,4.078275969425472,1153.428760357201,1158.9052280178294,1159.15950674098,1153.4582025778946,1,
lfm25,77,cap32_chunk-1_polfcfs_mem0.8,32,-1,fcfs,0.8,0,R_short_decode,1.6568420163958142,424.1515561973284,589.8357578369098,165.6842016395814,34.91762652993202,42.76965521275997,43.275957480072975,34.611306560691446,2.22606096672369,2.229791812441112,2.2264416101099616,602.5631730444729,609.7971797455102,609.9711649212986,602.0750725874677,1,
lfm25,77,cap32_chunk-1_polfcfs_mem0.8,32,-1,fcfs,0.8,0,shared_prefix,14.373247878741893,3679.551456957925,37441.63697812832,33762.08552117039,2715.048264944926,3071.365236560814,3073.2329135155305,2266.52060552442,6.272306190986258,7.618758819595564,6.34442921292765,4390.75119048357,4445.823242911138,4447.206751704216,3884.3500548209695,1,
lfm25,77,cap32_chunk-1_polfcfs_mem0.8,32,-1,fcfs,0.8,0,tool_agent,5.250503684112744,1088.5081712718336,15089.238770142672,14000.73059887084,317.94715858995914,535.7932216487825,575.2467723982409,324.45632064249367,3.3329890220094534,39.66474286280572,7.538042322340873,509.7027823794633,2122.08029278554,2546.020485237232,913.6555646103808,1,
lfm25,78,cap32_chunk-1_polfcfs_mem0.85,32,-1,fcfs,0.85,0,R_concurrent_decode,21.810813038556343,5583.568137870424,9945.730745581692,4362.162607711269,136.09929126687348,141.3391154492274,141.55114389490336,136.00056312861852,5.170619193756697,5.176722526038978,5.167569612168853,1453.3564329613,1456.8621853599325,1457.004509898834,1453.730814231676,1,
lfm25,78,cap32_chunk-1_polfcfs_mem0.85,32,-1,fcfs,0.85,0,R_long_prefill,12.051785871570935,385.6571478902699,48592.80063417401,48207.14348628374,219.0679225604981,219.479136983864,219.5161254843697,218.54888321831825,3.338003711354348,3.43332074642662,3.362652699222728,322.70015636459,323.4159169020131,323.4678496653214,322.7911168942228,1,
lfm25,78,cap32_chunk-1_polfcfs_mem0.85,32,-1,fcfs,0.85,0,R_medium_balanced,6.960451150562292,1781.8754945439466,7350.236414993779,5568.3609204498325,104.41955644637346,110.34345929510891,110.49957000650464,105.79676248016769,4.075392648833347,4.145034953641395,4.067838594532006,1143.4651259332895,1159.0795592637733,1159.5972638810051,1143.095604085829,1,
lfm25,78,cap32_chunk-1_polfcfs_mem0.85,32,-1,fcfs,0.85,0,R_short_decode,1.6575921659252777,424.34359447687103,590.1028110693987,165.75921659252774,35.099094500765204,43.03306683432311,43.35316227283329,34.728866012301296,2.2233788709284044,2.2263768609551065,2.223158031330706,602.1139090880752,608.8476317469031,609.078724058345,601.355766702909,1,
lfm25,78,cap32_chunk-1_polfcfs_mem0.85,32,-1,fcfs,0.85,0,shared_prefix,14.35153113950686,3673.991971713756,37385.065890393205,33711.073918679445,2722.458550473675,3078.5071207676083,3080.0935878045857,2275.8413549781835,6.242694632679809,7.610686252569305,6.339267579545883,4393.8655206002295,4468.449499248527,4468.798480927944,3892.354587762384,1,
lfm25,78,cap32_chunk-1_polfcfs_mem0.85,32,-1,fcfs,0.85,0,tool_agent,5.2546306713667335,1089.3637576343942,15101.099174367357,14011.73541673296,323.2438552659005,530.1405910169706,553.06671298109,322.1706219483167,3.32847011141982,37.63251113705336,7.500964443595736,555.2670701872557,2109.311823220923,2667.46428524609,912.508445638232,1,
lfm25,79,cap32_chunk-1_polfcfs_mem0.9,32,-1,fcfs,0.9,0,R_concurrent_decode,20.708868357101007,5301.470299417858,9443.24397083806,4141.773671420202,162.58344752714038,219.88784298300743,220.07675870787352,181.7258866649354,5.369781825107102,5.376358416168859,5.290837665476526,1530.975157627836,1533.3825200796127,1534.1602806560695,1530.8894913614497,1,
lfm25,79,cap32_chunk-1_polfcfs_mem0.9,32,-1,fcfs,0.9,0,R_long_prefill,11.829263603027206,378.5364352968706,47695.59084740569,47317.05441210882,228.9808241184801,229.348849109374,229.38252754043788,228.24271256104112,3.235003790788112,3.3570183065509607,3.26784489481079,329.5357378665358,330.2468783920631,330.32974518369883,329.5459043001756,1,
lfm25,79,cap32_chunk-1_polfcfs_mem0.9,32,-1,fcfs,0.9,0,R_medium_balanced,6.967365520047886,1783.6455731322587,7357.537989170568,5573.8924160383085,104.788682423532,117.64739046338946,117.82197237480432,108.5016697179526,4.110429178485099,4.127379182233091,4.054520444547319,1142.5941530615091,1155.8536038501188,1156.1575973173603,1142.404383077519,1,
lfm25,79,cap32_chunk-1_polfcfs_mem0.9,32,-1,fcfs,0.9,0,R_short_decode,1.6506562130551887,422.5679905421283,587.6336118476472,165.06562130551887,35.31814063899219,42.91193305980414,43.732098354958,34.85008276766166,2.2341444841859976,2.238168282704596,2.23408010385742,604.9047578126192,611.80650817696,612.4360334174708,604.2606020346284,1,
lfm25,79,cap32_chunk-1_polfcfs_mem0.9,32,-1,fcfs,0.9,0,shared_prefix,14.34882538302952,3673.299298055557,37378.01752160207,33704.71822354651,2711.847853846848,3082.648288924247,3084.619967387989,2274.4216007340583,6.260784652412815,7.632119016831412,6.349954847603073,4395.066230557859,4464.208902744576,4466.505713360384,3893.660086872842,1,
lfm25,79,cap32_chunk-1_polfcfs_mem0.9,32,-1,fcfs,0.9,0,tool_agent,5.253840973495231,1089.200041420164,15098.829689293874,14009.62964787371,308.66118147969246,533.9273952646181,562.1561155980453,317.1354181319475,3.353728362443772,34.94082591496406,7.448787395360498,498.9622237626463,2135.481869801878,2533.643023674369,910.2086547762156,1,
lfm25,80,cap32_chunk2048_pollpm_mem0.75,32,2048,lpm,0.75,0,R_concurrent_decode,20.890545083836937,5347.979541462256,9526.088558229643,4178.109016767387,146.28168661147356,187.35916479490697,187.93329823762176,148.3599880739348,5.3776278653565575,5.534653543385074,5.369432528580849,1517.6533535122871,1520.7834696164357,1521.288128257729,1517.5652828620514,1,
lfm25,80,cap32_chunk2048_pollpm_mem0.75,32,2048,lpm,0.75,0,R_long_prefill,10.710387043867076,342.73238540374643,43184.28056087205,42841.54817546831,199.2050965782255,259.9365456029773,264.0861929580569,184.25889348145571,5.328600925783958,8.9391392220052,5.8074601730632205,364.39172527752817,364.7698729066178,364.8061068123207,364.2901588464156,1,
lfm25,80,cap32_chunk2048_pollpm_mem0.75,32,2048,lpm,0.75,0,R_medium_balanced,6.751394219402901,1728.3569201671426,7129.472295689463,5401.11537552232,129.1835941374302,140.71868965402246,141.4419618435204,118.9570949645713,4.153745820490169,4.321735238145088,4.154762655368769,1178.4648310858756,1201.0585330426693,1201.3273686170578,1178.421572083607,1,
lfm25,80,cap32_chunk2048_pollpm_mem0.75,32,2048,lpm,0.75,0,R_short_decode,1.6477178360660345,421.8157660329048,586.5875496395082,164.77178360660344,36.99647192843258,49.543396988883615,49.9106849450618,37.63446724042296,2.227793571849664,2.232211639033997,2.2285025388571658,604.8199327196926,616.589412279427,616.6244071349502,605.3446414880455,1,
lfm25,80,cap32_chunk2048_pollpm_mem0.75,32,2048,lpm,0.75,0,shared_prefix,17.923689687764696,4588.464560067762,46690.37146367291,42101.90690360515,422.5474391132593,5613.4112188592535,5709.600419108756,1612.4167515372392,5.9487867086906645,6.20421434542639,5.890762945446811,1900.8059240877628,7115.068663330749,7118.0333409504965,3114.516999212356,1,
lfm25,80,cap32_chunk2048_pollpm_mem0.75,32,2048,lpm,0.75,0,tool_agent,5.273864971436924,1093.351316553446,15156.375956138576,14063.02463958513,175.04563578404486,586.5592458983882,683.4877245454118,218.9774911548011,6.182038707525602,160.36294791847467,31.24482693254931,671.231581363827,2225.0528943724926,2748.107901634642,944.4170732982456,1,
lfm25,81,cap32_chunk2048_pollpm_mem0.8,32,2048,lpm,0.8,0,R_concurrent_decode,20.31642591702428,5201.005034758215,9264.29021816307,4063.285183404855,171.35310848243537,239.6137604722753,239.76232982240617,170.1270219637081,5.375777415967748,5.538880684522583,5.380125732649592,1541.8990850448608,1545.0331365223974,1545.5624306108805,1542.0590837893542,1,
lfm25,81,cap32_chunk2048_pollpm_mem0.8,32,2048,lpm,0.8,0,R_long_prefill,10.792905348884252,345.3729711642961,43516.9943667013,43171.62139553701,193.8493326306343,255.4023357341066,259.7620110632852,179.78014005348086,5.369104955705904,8.903615831607771,5.818747791401561,360.2915862575173,360.4731655446813,360.48274678643793,360.16132158692926,1,
lfm25,81,cap32_chunk2048_pollpm_mem0.8,32,2048,lpm,0.8,0,R_medium_balanced,6.844909773471464,1752.2969020086948,7228.224720785866,5475.927818777172,132.31291458941996,149.7364710085094,150.30432706698775,125.27837936067954,4.112562270579385,4.275095306665582,4.062993697109906,1161.804045084864,1199.6261335443703,1199.945824360475,1161.3417721237056,1,
lfm25,81,cap32_chunk2048_pollpm_mem0.8,32,2048,lpm,0.8,0,R_short_decode,1.6496391827597492,422.3076307864958,587.2715490624707,164.96391827597492,34.819460241124034,44.92307212203741,45.16364473849535,36.868653958663344,2.22661801266904,2.2296019306528456,2.22715527101038,602.5872470345348,612.7767409430817,612.9777762154117,604.5144174713641,1,
lfm25,81,cap32_chunk2048_pollpm_mem0.8,32,2048,lpm,0.8,0,shared_prefix,18.33954275844495,4694.922946161907,47773.649219682295,43078.726273520384,376.7286045476794,5489.934616186655,5562.41567265708,1595.9806747705445,5.750717561436343,6.406184926665588,5.754873334095179,1810.4561064392328,6955.380219221115,6959.403611836024,3063.473374964815,1,
lfm25,81,cap32_chunk2048_pollpm_mem0.8,32,2048,lpm,0.8,0,tool_agent,5.232485679461388,1084.7727686375376,15037.457457205302,13952.684688567764,173.21981815621257,583.4005464101207,669.2073537781832,217.15192101430148,6.215995643287897,158.04000804200768,31.13755945461673,646.3591144420207,2240.0933905271813,2847.4966907594294,952.5773012591526,1,
lfm25,82,cap32_chunk2048_pollpm_mem0.85,32,2048,lpm,0.85,0,R_concurrent_decode,21.74290170508909,5566.182836502807,9914.763177520625,4348.580341017818,152.6432354003191,159.01538690086454,159.03319159522653,137.59041151206475,5.119720451972064,5.27092058211565,5.180293018758461,1458.6651145946234,1461.532998085022,1462.149995174259,1458.5651312954724,1,
lfm25,82,cap32_chunk2048_pollpm_mem0.85,32,2048,lpm,0.85,0,R_long_prefill,11.70294349553513,374.4941918571242,47186.26817399765,46811.77398214053,169.84845558181405,227.93011995963752,232.33356564305723,163.1438775220886,5.092668677529981,7.8322543071643,5.371455553798906,331.58451691269875,331.7711093230173,331.7740608146414,329.6589996898547,1,
lfm25,82,cap32_chunk2048_pollpm_mem0.85,32,2048,lpm,0.85,0,R_medium_balanced,6.701585156087275,1715.6057999583425,7076.873924828163,5361.26812486982,143.1131805293262,147.04714599065483,147.4928883370012,125.7940999348648,4.240299905559011,4.485730445195062,4.168380273154517,1188.925350550562,1242.8828572155908,1243.1238271528855,1188.7310695892666,1,
lfm25,82,cap32_chunk2048_pollpm_mem0.85,32,2048,lpm,0.85,0,R_short_decode,1.6576038546419636,424.3465867883427,590.1069722525391,165.76038546419636,34.713977947831154,42.651380924507976,44.06652330420911,34.61214917479083,2.225282167394956,2.229350230351947,2.2256862008562037,602.2666804492474,609.7554960986599,611.3641374884173,601.8832647823729,1,
lfm25,82,cap32_chunk2048_pollpm_mem0.85,32,2048,lpm,0.85,0,shared_prefix,18.108161164956417,4635.689258228843,47170.911014656864,42535.221756428014,430.3975880611688,5573.275859607383,5641.324844136834,1623.7330563126309,5.840865458708768,6.448317586590408,5.814382974081216,1922.558632679284,7046.8262046109885,7050.89381203521,3106.400714703341,1,
lfm25,82,cap32_chunk2048_pollpm_mem0.85,32,2048,lpm,0.85,0,tool_agent,5.23782279015288,1085.8792317405444,15052.795592822707,13966.916361082163,174.9563121702522,572.8252200409767,661.8947795312849,215.00240413704887,5.925145196287256,153.5678489599377,30.88205138482908,648.9198608323932,2236.6750167682767,2911.6753122024197,958.1651411601342,1,
lfm25,83,cap32_chunk2048_pollpm_mem0.9,32,2048,lpm,0.9,0,R_concurrent_decode,19.7716300747433,5061.537299134285,9015.863314082946,3954.32601494866,185.6326460838318,230.58994573075324,274.83401444274944,187.77781928656623,5.566300701021271,5.798752757209335,5.560650599392259,1605.5759857408702,1608.42318511568,1609.2205786751583,1605.7437221315922,1,
