model,tokens,M,config_key,BLOCK_SIZE_M,BLOCK_SIZE_N,BLOCK_SIZE_K,GROUP_SIZE_M,num_warps,num_stages,median_ms,p95_ms,std_ms,default_ms,speedup,max_abs_err
lfm25,16,64,bm16_bn32_bk256_gm16_w8_s3,16,32,256,16,8,3,0.2553919851779938,0.25705599784851074,0.0009153580989174143,0.2467840015888214,0.9662950128087493,0.0
lfm25,16,64,bm64_bn32_bk64_gm32_w4_s4,64,32,64,32,4,4,0.2553919851779938,0.271263986825943,0.006490885795565567,0.2467840015888214,0.9662950128087493,0.0
lfm25,16,64,bm64_bn128_bk64_gm16_w8_s2,64,128,64,16,8,2,0.25542399287223816,0.29926401376724243,0.017157254513354158,0.2467840015888214,0.966173924437324,0.0
lfm25,16,64,bm16_bn64_bk128_gm1_w8_s3,16,64,128,1,8,3,0.25542399287223816,0.271232008934021,0.008027971737048603,0.2467840015888214,0.966173924437324,0.0
lfm25,16,64,bm64_bn32_bk64_gm16_w8_s3,64,32,64,16,8,3,0.25542399287223816,0.2839359939098358,0.012034055577358996,0.2467840015888214,0.966173924437324,0.0
lfm25,16,64,bm32_bn128_bk64_gm1_w4_s4,32,128,64,1,4,4,0.25542399287223816,0.25974398851394653,0.0019809543792243226,0.2467840015888214,0.966173924437324,0.0
lfm25,16,64,bm16_bn128_bk256_gm32_w4_s3,16,128,256,32,4,3,0.25545600056648254,0.2722879946231842,0.0069075119967459886,0.2467840015888214,0.9660528664097509,0.0
lfm25,16,64,bm16_bn32_bk128_gm32_w8_s4,16,32,128,32,8,4,0.25545600056648254,0.2635839879512787,0.00351110431060448,0.2467840015888214,0.9660528664097509,0.0
lfm25,16,64,bm16_bn64_bk256_gm32_w8_s5,16,64,256,32,8,5,0.25545600056648254,0.2794879972934723,0.009798008241852757,0.2467840015888214,0.9660528664097509,0.0
lfm25,16,64,bm64_bn256_bk64_gm1_w4_s5,64,256,64,1,4,5,0.25545600056648254,0.26291200518608093,0.003939772350667898,0.2467840015888214,0.9660528664097509,0.0
lfm25,16,64,bm32_bn64_bk64_gm16_w8_s2,32,64,64,16,8,2,0.25548800826072693,0.2645440101623535,0.003675276278793485,0.2467840015888214,0.9659318387146256,0.0
lfm25,16,64,bm32_bn128_bk64_gm1_w4_s3,32,128,64,1,4,3,0.2555199861526489,0.26528000831604004,0.004175503270544277,0.2467840015888214,0.9658109539869473,0.0
lfm25,16,64,bm64_bn128_bk64_gm16_w8_s3,64,128,64,16,8,3,0.2555199861526489,0.2614400088787079,0.0025847996290023745,0.2467840015888214,0.9658109539869473,0.0
lfm25,16,64,bm32_bn128_bk64_gm16_w4_s4,32,128,64,16,4,4,0.2555199861526489,0.2726399898529053,0.006916160272454288,0.2467840015888214,0.9658109539869473,0.0
lfm25,16,64,bm16_bn32_bk256_gm32_w4_s5,16,32,256,32,4,5,0.2555199861526489,0.27561599016189575,0.008085430548639753,0.2467840015888214,0.9658109539869473,0.0
lfm25,16,64,bm32_bn256_bk64_gm16_w8_s3,32,256,64,16,8,3,0.2555519938468933,0.2741439938545227,0.007950989922972176,0.2467840015888214,0.9656899868943108,0.0
lfm25,16,64,bm32_bn256_bk128_gm1_w8_s3,32,256,128,1,8,3,0.2555519938468933,0.27212798595428467,0.006967370400219743,0.2467840015888214,0.9656899868943108,0.0
lfm25,16,64,bm16_bn64_bk256_gm32_w4_s5,16,64,256,32,4,5,0.2555519938468933,0.2781760096549988,0.009454963728381399,0.2467840015888214,0.9656899868943108,0.0
lfm25,16,64,bm32_bn256_bk64_gm1_w4_s4,32,256,64,1,4,4,0.2555840015411377,0.25814399123191833,0.002166337635749424,0.2467840015888214,0.9655690500999536,0.0
lfm25,16,64,bm64_bn32_bk128_gm1_w4_s2,64,32,128,1,4,2,0.2556160092353821,0.27113598585128784,0.006244322479536902,0.2467840015888214,0.9654481435924939,0.0
lfm25,16,64,bm16_bn64_bk64_gm32_w8_s3,16,64,64,32,8,3,0.2556160092353821,0.2868160009384155,0.012680361538120168,0.2467840015888214,0.9654481435924939,0.0
lfm25,16,64,bm64_bn64_bk128_gm16_w8_s5,64,64,128,16,8,5,0.2556160092353821,0.25830399990081787,0.001431995571775817,0.2467840015888214,0.9654481435924939,0.0
lfm25,16,64,bm32_bn32_bk64_gm1_w4_s5,32,32,64,1,4,5,0.2556479871273041,0.28038400411605835,0.009718239562821225,0.2467840015888214,0.9653273798941796,0.0
lfm25,16,64,bm32_bn128_bk256_gm32_w4_s2,32,128,256,32,4,2,0.25567999482154846,0.2741760015487671,0.007608109999631826,0.2467840015888214,0.9652065338982192,0.0
lfm25,16,64,bm16_bn128_bk128_gm1_w4_s4,16,128,128,1,4,4,0.25567999482154846,0.27110400795936584,0.00606956639096526,0.2467840015888214,0.9652065338982192,0.0
lfm25,16,64,bm64_bn64_bk64_gm16_w8_s5,64,64,64,16,8,5,0.25567999482154846,0.2746559977531433,0.008412132711234548,0.2467840015888214,0.9652065338982192,0.0
lfm25,16,64,bm128_bn128_bk64_gm1_w4_s5,128,128,64,1,4,5,0.25567999482154846,0.2738879919052124,0.007758009646208246,0.2467840015888214,0.9652065338982192,0.0
lfm25,16,64,bm32_bn64_bk256_gm1_w4_s2,32,64,256,1,4,2,0.25571200251579285,0.26579201221466064,0.004250849638335583,0.2467840015888214,0.965085718155056,0.0
lfm25,16,64,bm64_bn128_bk256_gm1_w4_s2,64,128,256,1,4,2,0.25574401021003723,0.26444798707962036,0.0038313632775329154,0.2467840015888214,0.9649649326533312,0.0
lfm25,16,64,bm64_bn128_bk64_gm16_w4_s3,64,128,64,16,4,3,0.25574401021003723,0.27638399600982666,0.00826470984638523,0.2467840015888214,0.9649649326533312,0.0
lfm25,16,64,bm32_bn128_bk64_gm16_w8_s4,32,128,64,16,8,4,0.25574401021003723,0.27478399872779846,0.007718849450486225,0.2467840015888214,0.9649649326533312,0.0
lfm25,16,64,bm64_bn32_bk64_gm1_w8_s5,64,32,64,1,8,5,0.25574401021003723,0.28620800375938416,0.01232802619643224,0.2467840015888214,0.9649649326533312,0.0
lfm25,16,64,bm16_bn256_bk128_gm1_w8_s3,16,256,128,1,8,3,0.25577598810195923,0.2614719867706299,0.0027758997901469093,0.2467840015888214,0.9648442898027106,0.0
lfm25,16,64,bm32_bn64_bk64_gm1_w4_s4,32,64,64,1,4,4,0.25577598810195923,0.25900799036026,0.0026867003798125614,0.2467840015888214,0.9648442898027106,0.0
lfm25,16,64,bm32_bn128_bk128_gm32_w4_s4,32,128,128,32,4,4,0.25577598810195923,0.2763519883155823,0.008336398607512495,0.2467840015888214,0.9648442898027106,0.0
lfm25,16,64,bm32_bn256_bk128_gm1_w8_s2,32,256,128,1,8,2,0.2558079957962036,0.27744001150131226,0.008659647553895674,0.2467840015888214,0.9647235647216774,0.0
lfm25,16,64,bm32_bn32_bk128_gm32_w4_s4,32,32,128,32,4,4,0.2558079957962036,0.27404800057411194,0.007834961907220077,0.2467840015888214,0.9647235647216774,0.0
lfm25,16,64,bm32_bn32_bk128_gm1_w8_s4,32,32,128,1,8,4,0.2558079957962036,0.27532801032066345,0.008236624728524275,0.2467840015888214,0.9647235647216774,0.0
lfm25,16,64,bm32_bn32_bk128_gm16_w8_s4,32,32,128,16,8,4,0.2558079957962036,0.27113598585128784,0.007466220582867217,0.2467840015888214,0.9647235647216774,0.0
lfm25,16,64,bm64_bn256_bk128_gm32_w4_s2,64,256,128,32,4,2,0.255840003490448,0.2587200105190277,0.0017937584296187508,0.2467840015888214,0.9646028698480505,0.0
lfm25,16,64,bm64_bn32_bk64_gm1_w8_s3,64,32,64,1,8,3,0.255840003490448,0.276095986366272,0.0085060572569238,0.2467840015888214,0.9646028698480505,0.0
lfm25,16,64,bm16_bn128_bk128_gm32_w8_s4,16,128,128,32,8,4,0.255840003490448,0.27423998713493347,0.00876936680278544,0.2467840015888214,0.9646028698480505,0.0
lfm25,16,64,bm16_bn128_bk64_gm16_w4_s3,16,128,64,16,4,3,0.2558720111846924,0.2722240090370178,0.008325576108111146,0.2467840015888214,0.964482205170494,0.0
lfm25,16,64,bm16_bn256_bk64_gm1_w4_s3,16,256,64,1,4,3,0.2558720111846924,0.2738879919052124,0.007153886808668918,0.2467840015888214,0.964482205170494,0.0
lfm25,16,64,bm32_bn128_bk128_gm16_w8_s4,32,128,128,16,8,4,0.2558720111846924,0.27167999744415283,0.006404477703138105,0.2467840015888214,0.964482205170494,0.0
lfm25,16,64,bm16_bn64_bk64_gm16_w8_s5,16,64,64,16,8,5,0.2558720111846924,0.27558401226997375,0.008100316038869144,0.2467840015888214,0.964482205170494,0.0
lfm25,16,64,bm64_bn256_bk64_gm32_w8_s3,64,256,64,32,8,3,0.2559039890766144,0.27667200565338135,0.008508765675679708,0.2467840015888214,0.9643616829862602,0.0
lfm25,16,64,bm64_bn64_bk64_gm1_w8_s2,64,64,64,1,8,2,0.25593599677085876,0.2917119860649109,0.015014653103960126,0.2467840015888214,0.9642410786387692,0.0
lfm25,16,64,bm64_bn32_bk128_gm32_w8_s2,64,32,128,32,8,2,0.25593599677085876,0.2651839852333069,0.005110734574969992,0.2467840015888214,0.9642410786387692,0.0
lfm25,16,64,bm16_bn256_bk128_gm16_w4_s3,16,256,128,16,4,3,0.25593599677085876,0.27084800601005554,0.006054262053444345,0.2467840015888214,0.9642410786387692,0.0
lfm25,16,64,bm16_bn32_bk64_gm32_w8_s4,16,32,64,32,8,4,0.25593599677085876,0.2662079930305481,0.004982207312934524,0.2467840015888214,0.9642410786387692,0.0
lfm25,16,64,bm16_bn128_bk64_gm32_w4_s4,16,128,64,32,4,4,0.25593599677085876,0.27616000175476074,0.009495091508673552,0.2467840015888214,0.9642410786387692,0.0
lfm25,16,64,bm32_bn32_bk64_gm32_w4_s4,32,32,64,32,4,4,0.25593599677085876,0.2690880000591278,0.005644442905905725,0.2467840015888214,0.9642410786387692,0.0
lfm25,16,64,bm32_bn128_bk64_gm1_w8_s4,32,128,64,1,8,4,0.25593599677085876,0.2778559923171997,0.009251068908277411,0.2467840015888214,0.9642410786387692,0.0
lfm25,16,64,bm64_bn128_bk64_gm1_w4_s2,64,128,64,1,4,2,0.25596800446510315,0.2856000065803528,0.011685235895522896,0.2467840015888214,0.9641205044533845,0.0
lfm25,16,64,bm32_bn32_bk128_gm1_w4_s3,32,32,128,1,4,3,0.25596800446510315,0.26281601190567017,0.003462865748770185,0.2467840015888214,0.9641205044533845,0.0
lfm25,16,64,bm16_bn32_bk128_gm1_w4_s4,16,32,128,1,4,4,0.25596800446510315,0.27612799406051636,0.008340633393922433,0.2467840015888214,0.9641205044533845,0.0
lfm25,16,64,bm16_bn64_bk128_gm1_w4_s4,16,64,128,1,4,4,0.25596800446510315,0.27507200837135315,0.008773034118773946,0.2467840015888214,0.9641205044533845,0.0
lfm25,16,64,bm16_bn256_bk64_gm16_w8_s5,16,256,64,16,8,5,0.25596800446510315,0.2719680070877075,0.006917138534286853,0.2467840015888214,0.9641205044533845,0.0
lfm25,16,64,bm16_bn128_bk256_gm16_w8_s2,16,128,256,16,8,2,0.25600001215934753,0.2731199860572815,0.008217363322496032,0.2467840015888214,0.9639999604187924,0.0
lfm25,16,64,bm32_bn128_bk128_gm1_w4_s3,32,128,128,1,4,3,0.25600001215934753,0.2754560112953186,0.007791995199111174,0.2467840015888214,0.9639999604187924,0.0
lfm25,16,64,bm16_bn32_bk128_gm1_w8_s4,16,32,128,1,8,4,0.25600001215934753,0.27692800760269165,0.008524946163484813,0.2467840015888214,0.9639999604187924,0.0
lfm25,16,64,bm32_bn64_bk256_gm1_w8_s2,32,64,256,1,8,2,0.25603199005126953,0.2639999985694885,0.0034307223937539207,0.2467840015888214,0.9638795587200012,0.0
lfm25,16,64,bm16_bn32_bk128_gm16_w4_s3,16,32,128,16,4,3,0.25603199005126953,0.27030399441719055,0.006853932994494909,0.2467840015888214,0.9638795587200012,0.0
lfm25,16,64,bm32_bn64_bk128_gm1_w8_s3,32,64,128,1,8,3,0.25603199005126953,0.2736000120639801,0.007009059750767905,0.2467840015888214,0.9638795587200012,0.0
lfm25,16,64,bm64_bn64_bk128_gm32_w4_s3,64,64,128,32,4,3,0.25603199005126953,0.2879039943218231,0.012768142932878129,0.2467840015888214,0.9638795587200012,0.0
lfm25,16,64,bm64_bn128_bk128_gm1_w4_s3,64,128,128,1,4,3,0.25603199005126953,0.2712959945201874,0.006350957929450203,0.2467840015888214,0.9638795587200012,0.0
lfm25,16,64,bm128_bn128_bk64_gm32_w4_s4,128,128,64,32,4,4,0.25603199005126953,0.27811199426651,0.00874637678158301,0.2467840015888214,0.9638795587200012,0.0
lfm25,16,64,bm32_bn32_bk64_gm32_w4_s2,32,32,64,32,4,2,0.2560639977455139,0.26153600215911865,0.0022909326958074567,0.2467840015888214,0.9637590749250298,0.0
lfm25,16,64,bm64_bn32_bk128_gm16_w4_s4,64,32,128,16,4,4,0.2560639977455139,0.2758080065250397,0.008137143539498091,0.2467840015888214,0.9637590749250298,0.0
lfm25,16,64,bm16_bn128_bk128_gm1_w4_s2,16,128,128,1,4,2,0.2560960054397583,0.26864001154899597,0.00540508080360438,0.2467840015888214,0.9636386212469551,0.0
lfm25,16,64,bm16_bn64_bk256_gm32_w8_s2,16,64,256,32,8,2,0.2560960054397583,0.2576960027217865,0.0021902245043408934,0.2467840015888214,0.9636386212469551,0.0
lfm25,16,64,bm32_bn32_bk256_gm32_w4_s2,32,32,256,32,4,2,0.2560960054397583,0.27532801032066345,0.007806445070131064,0.2467840015888214,0.9636386212469551,0.0
lfm25,16,64,bm32_bn128_bk128_gm16_w8_s3,32,128,128,16,8,3,0.2560960054397583,0.2680639922618866,0.005048280729496127,0.2467840015888214,0.9636386212469551,0.0
lfm25,16,64,bm32_bn64_bk128_gm1_w4_s5,32,64,128,1,4,5,0.2560960054397583,0.27811199426651,0.008613105346621174,0.2467840015888214,0.9636386212469551,0.0
lfm25,16,64,bm16_bn128_bk128_gm16_w4_s3,16,128,128,16,4,3,0.2561280131340027,0.2630400061607361,0.0031376115243977034,0.2467840015888214,0.9635181976744862,0.0
lfm25,16,64,bm16_bn128_bk128_gm16_w8_s3,16,128,128,16,8,3,0.2561280131340027,0.27715200185775757,0.00838963075043316,0.2467840015888214,0.9635181976744862,0.0
lfm25,16,64,bm16_bn128_bk128_gm16_w8_s4,16,128,128,16,8,4,0.2561280131340027,0.27324798703193665,0.006945730715706032,0.2467840015888214,0.9635181976744862,0.0
lfm25,16,64,bm128_bn128_bk64_gm1_w8_s4,128,128,64,1,8,4,0.2561280131340027,0.2759360074996948,0.007946406412116252,0.2467840015888214,0.9635181976744862,0.0
lfm25,16,64,bm16_bn64_bk64_gm32_w8_s5,16,64,64,32,8,5,0.2561280131340027,0.27478399872779846,0.008290782675541423,0.2467840015888214,0.9635181976744862,0.0
lfm25,16,64,bm16_bn64_bk128_gm16_w4_s5,16,64,128,16,4,5,0.2561280131340027,0.2757439911365509,0.0080910565770387,0.2467840015888214,0.9635181976744862,0.0
lfm25,16,64,bm16_bn64_bk256_gm16_w8_s5,16,64,256,16,8,5,0.2561280131340027,0.2885439991950989,0.01281743886694528,0.2467840015888214,0.9635181976744862,0.0
lfm25,16,64,bm64_bn128_bk128_gm32_w4_s2,64,128,128,32,4,2,0.2561599910259247,0.28009599447250366,0.010124665745528076,0.2467840015888214,0.9633979162805546,0.0
lfm25,16,64,bm16_bn64_bk256_gm32_w8_s3,16,64,256,32,8,3,0.2561599910259247,0.26492801308631897,0.003556296838037399,0.2467840015888214,0.9633979162805546,0.0
lfm25,16,64,bm64_bn32_bk128_gm16_w4_s3,64,32,128,16,4,3,0.2561599910259247,0.26576000452041626,0.003909477557362858,0.2467840015888214,0.9633979162805546,0.0
lfm25,16,64,bm16_bn64_bk128_gm32_w4_s4,16,64,128,32,4,4,0.2561599910259247,0.2741760015487671,0.0073624135123153585,0.2467840015888214,0.9633979162805546,0.0
lfm25,16,64,bm64_bn32_bk128_gm1_w8_s4,64,32,128,1,8,4,0.2561599910259247,0.2775999903678894,0.008991573475158022,0.2467840015888214,0.9633979162805546,0.0
lfm25,16,64,bm128_bn64_bk64_gm16_w4_s4,128,64,64,16,4,4,0.2561599910259247,0.26787200570106506,0.005271431218223281,0.2467840015888214,0.9633979162805546,0.0
lfm25,16,64,bm32_bn128_bk256_gm16_w4_s2,32,128,256,16,4,2,0.25619199872016907,0.2608320116996765,0.001960808441171365,0.2467840015888214,0.9632775528574421,0.0
lfm25,16,64,bm64_bn256_bk128_gm32_w8_s2,64,256,128,32,8,2,0.25619199872016907,0.26976001262664795,0.005468675291041813,0.2467840015888214,0.9632775528574421,0.0
lfm25,16,64,bm64_bn256_bk64_gm16_w4_s3,64,256,64,16,4,3,0.25619199872016907,0.2784639894962311,0.009889250521528595,0.2467840015888214,0.9632775528574421,0.0
lfm25,16,64,bm128_bn256_bk64_gm16_w8_s3,128,256,64,16,8,3,0.25619199872016907,0.2768320143222809,0.009807698707912912,0.2467840015888214,0.9632775528574421,0.0
lfm25,16,64,bm16_bn128_bk256_gm32_w8_s2,16,128,256,32,8,2,0.25622400641441345,0.27478399872779846,0.008543976093638248,0.2467840015888214,0.9631572195061071,0.0
lfm25,16,64,bm32_bn128_bk64_gm16_w8_s2,32,128,64,16,8,2,0.25622400641441345,0.26096001267433167,0.002185993987072883,0.2467840015888214,0.9631572195061071,0.0
lfm25,16,64,bm16_bn32_bk256_gm1_w4_s3,16,32,256,1,4,3,0.25622400641441345,0.2779200077056885,0.008828741045509304,0.2467840015888214,0.9631572195061071,0.0
lfm25,16,64,bm32_bn128_bk64_gm1_w8_s3,32,128,64,1,8,3,0.25622400641441345,0.27740800380706787,0.008809627344155404,0.2467840015888214,0.9631572195061071,0.0
lfm25,16,64,bm128_bn256_bk64_gm1_w8_s3,128,256,64,1,8,3,0.25622400641441345,0.25808000564575195,0.0015617294895857445,0.2467840015888214,0.9631572195061071,0.0
lfm25,16,64,bm16_bn32_bk64_gm1_w4_s5,16,32,64,1,4,5,0.25622400641441345,0.27823999524116516,0.009427367380717233,0.2467840015888214,0.9631572195061071,0.0
lfm25,16,64,bm32_bn32_bk128_gm32_w8_s5,32,32,128,32,8,5,0.25622400641441345,0.27209600806236267,0.006870200914512623,0.2467840015888214,0.9631572195061071,0.0
lfm25,16,64,bm16_bn128_bk128_gm1_w4_s3,16,128,128,1,4,3,0.25625601410865784,0.2743360102176666,0.007515505045276519,0.2467840015888214,0.9630369162152811,0.0
lfm25,16,64,bm32_bn64_bk64_gm32_w8_s4,32,64,64,32,8,4,0.25625601410865784,0.2797439992427826,0.009833287695564321,0.2467840015888214,0.9630369162152811,0.0
lfm25,16,64,bm64_bn128_bk128_gm16_w8_s4,64,128,128,16,8,4,0.25625601410865784,0.2747200131416321,0.007408080491073323,0.2467840015888214,0.9630369162152811,0.0
lfm25,16,64,bm16_bn128_bk256_gm16_w4_s2,16,128,256,16,4,2,0.25628799200057983,0.26019200682640076,0.0022111980894090172,0.2467840015888214,0.962916754945987,0.0
lfm25,16,64,bm32_bn128_bk256_gm16_w8_s2,32,128,256,16,8,2,0.25628799200057983,0.2754240036010742,0.007721002272644113,0.2467840015888214,0.962916754945987,0.0
lfm25,16,64,bm64_bn128_bk64_gm1_w4_s3,64,128,64,1,4,3,0.25628799200057983,0.2686080038547516,0.005315647884303548,0.2467840015888214,0.962916754945987,0.0
lfm25,16,64,bm64_bn256_bk64_gm1_w4_s3,64,256,64,1,4,3,0.25628799200057983,0.2659200131893158,0.004250684600437083,0.2467840015888214,0.962916754945987,0.0
lfm25,16,64,bm64_bn128_bk64_gm16_w4_s2,64,128,64,16,4,2,0.2563199996948242,0.27987200021743774,0.009685921992134977,0.2467840015888214,0.9627965117144335,0.0
lfm25,16,64,bm32_bn32_bk128_gm16_w4_s5,32,32,128,16,4,5,0.2563199996948242,0.2752000093460083,0.008235180462839513,0.2467840015888214,0.9627965117144335,0.0
lfm25,16,64,bm32_bn32_bk128_gm16_w8_s5,32,32,128,16,8,5,0.2563199996948242,0.27555200457572937,0.007693257710697625,0.2467840015888214,0.9627965117144335,0.0
lfm25,16,64,bm16_bn128_bk64_gm1_w4_s2,16,128,64,1,4,2,0.2563520073890686,0.2579520046710968,0.0013313527859519848,0.2467840015888214,0.9626762985096282,0.0
lfm25,16,64,bm64_bn64_bk64_gm32_w8_s2,64,64,64,32,8,2,0.2563520073890686,0.272352010011673,0.006669968521965666,0.2467840015888214,0.9626762985096282,0.0
lfm25,16,64,bm64_bn64_bk128_gm1_w4_s3,64,64,128,1,4,3,0.2563520073890686,0.27775999903678894,0.008610247505555625,0.2467840015888214,0.9626762985096282,0.0
lfm25,16,64,bm16_bn128_bk128_gm32_w8_s2,16,128,128,32,8,2,0.2563839852809906,0.2602880001068115,0.0018361848393616312,0.2467840015888214,0.9625562272087789,0.0
lfm25,16,64,bm64_bn128_bk128_gm16_w4_s3,64,128,128,16,4,3,0.256415992975235,0.28617599606513977,0.01206004116729791,0.2467840015888214,0.9624360739958063,0.0
lfm25,16,64,bm16_bn64_bk128_gm32_w8_s5,16,64,128,32,8,5,0.256415992975235,0.2770879864692688,0.008296643429804388,0.2467840015888214,0.9624360739958063,0.0
lfm25,16,64,bm16_bn128_bk128_gm16_w4_s2,16,128,128,16,4,2,0.25644800066947937,0.26607999205589294,0.003960217764108112,0.2467840015888214,0.9623159507758716,0.0
lfm25,16,64,bm32_bn64_bk256_gm32_w4_s2,32,64,256,32,4,2,0.25644800066947937,0.2720640003681183,0.0063829976321700226,0.2467840015888214,0.9623159507758716,0.0
lfm25,16,64,bm32_bn256_bk64_gm1_w4_s3,32,256,64,1,4,3,0.25644800066947937,0.27084800601005554,0.008378205472127705,0.2467840015888214,0.9623159507758716,0.0
lfm25,16,64,bm32_bn64_bk128_gm32_w4_s4,32,64,128,32,4,4,0.25644800066947937,0.27775999903678894,0.008822593926642064,0.2467840015888214,0.9623159507758716,0.0
lfm25,16,64,bm16_bn128_bk64_gm1_w8_s4,16,128,64,1,8,4,0.25648000836372375,0.2752000093460083,0.007819833858918946,0.2467840015888214,0.9621958575377458,0.0
lfm25,16,64,bm16_bn32_bk128_gm16_w8_s5,16,32,128,16,8,5,0.25648000836372375,0.2629759907722473,0.0027420484430013756,0.2467840015888214,0.9621958575377458,0.0
lfm25,16,64,bm64_bn64_bk64_gm1_w4_s5,64,64,64,1,4,5,0.25648000836372375,0.2741760015487671,0.009700408917763411,0.2467840015888214,0.9621958575377458,0.0
lfm25,16,64,bm16_bn256_bk128_gm1_w4_s3,16,256,128,1,4,3,0.25651198625564575,0.27321600914001465,0.007311778419379127,0.2467840015888214,0.9620759060470211,0.0
lfm25,16,64,bm32_bn64_bk128_gm32_w4_s5,32,64,128,32,4,5,0.25651198625564575,0.2722879946231842,0.006465000697098895,0.2467840015888214,0.9620759060470211,0.0
lfm25,16,64,bm64_bn256_bk64_gm16_w8_s2,64,256,64,16,8,2,0.25654399394989014,0.28198400139808655,0.010319900522430944,0.2467840015888214,0.9619558727109585,0.0
lfm25,16,64,bm64_bn64_bk128_gm16_w4_s4,64,64,128,16,4,4,0.25654399394989014,0.27801600098609924,0.00860800186883656,0.2467840015888214,0.9619558727109585,0.0
lfm25,16,64,bm32_bn64_bk128_gm32_w8_s5,32,64,128,32,8,5,0.25654399394989014,0.2778880000114441,0.010332805033600696,0.2467840015888214,0.9619558727109585,0.0
lfm25,16,64,bm64_bn64_bk128_gm32_w8_s3,64,64,128,32,8,3,0.2565760016441345,0.2687680125236511,0.004938569256288208,0.2467840015888214,0.9618358693230616,0.0
lfm25,16,64,bm64_bn32_bk128_gm16_w8_s4,64,32,128,16,8,4,0.2565760016441345,0.27769601345062256,0.009104180570061689,0.2467840015888214,0.9618358693230616,0.0
lfm25,16,64,bm64_bn32_bk64_gm1_w4_s5,64,32,64,1,4,5,0.2565760016441345,0.28067201375961304,0.009989363880975698,0.2467840015888214,0.9618358693230616,0.0
lfm25,16,64,bm16_bn32_bk64_gm1_w4_s4,16,32,64,1,4,4,0.2566080093383789,0.2603519856929779,0.0028833114759652103,0.2467840015888214,0.9617158958721239,0.0
lfm25,16,64,bm16_bn128_bk128_gm16_w8_s5,16,128,128,16,8,5,0.2566080093383789,0.278656005859375,0.008962316272828069,0.2467840015888214,0.9617158958721239,0.0
lfm25,16,64,bm16_bn64_bk256_gm1_w8_s5,16,64,256,1,8,5,0.2566080093383789,0.28271999955177307,0.011231759988124226,0.2467840015888214,0.9617158958721239,0.0
lfm25,16,64,bm64_bn128_bk256_gm32_w4_s2,64,128,256,32,4,2,0.2566399872303009,0.2723200023174286,0.006436429755386837,0.2467840015888214,0.9615960640122888,0.0
lfm25,16,64,bm128_bn64_bk64_gm16_w4_s3,128,64,64,16,4,3,0.2566399872303009,0.27535998821258545,0.00819445845114052,0.2467840015888214,0.9615960640122888,0.0
lfm25,16,64,bm16_bn32_bk256_gm1_w4_s5,16,32,256,1,4,5,0.2566399872303009,0.27369600534439087,0.008829850852167745,0.2467840015888214,0.9615960640122888,0.0
lfm25,16,64,bm16_bn64_bk64_gm16_w4_s2,16,64,64,16,4,2,0.2566719949245453,0.26361599564552307,0.0039951914760887825,0.2467840015888214,0.9614761503738237,0.0
lfm25,16,64,bm16_bn64_bk128_gm1_w4_s2,16,64,128,1,4,2,0.2566719949245453,0.26761600375175476,0.004781601903841545,0.2467840015888214,0.9614761503738237,0.0
lfm25,16,64,bm32_bn32_bk256_gm1_w8_s2,32,32,256,1,8,2,0.2566719949245453,0.26099199056625366,0.002273488754113128,0.2467840015888214,0.9614761503738237,0.0
lfm25,16,64,bm16_bn64_bk64_gm32_w4_s3,16,64,64,32,4,3,0.2566719949245453,0.25894400477409363,0.0010753924224301075,0.2467840015888214,0.9614761503738237,0.0
lfm25,16,64,bm16_bn32_bk128_gm1_w8_s3,16,32,128,1,8,3,0.2566719949245453,0.27132800221443176,0.005976431553303002,0.2467840015888214,0.9614761503738237,0.0
lfm25,16,64,bm64_bn256_bk64_gm16_w8_s4,64,256,64,16,8,4,0.2566719949245453,0.2624959945678711,0.003495013380818067,0.2467840015888214,0.9614761503738237,0.0
lfm25,16,64,bm16_bn32_bk256_gm1_w8_s5,16,32,256,1,8,5,0.2567040026187897,0.2784639894962311,0.00963877373066132,0.2467840015888214,0.9613562666387417,0.0
lfm25,16,64,bm32_bn32_bk128_gm1_w4_s2,32,32,128,1,4,2,0.25673601031303406,0.2736000120639801,0.007022020485943805,0.2467840015888214,0.9612364127958586,0.0
lfm25,16,64,bm32_bn32_bk128_gm16_w4_s3,32,32,128,16,4,3,0.25673601031303406,0.27184000611305237,0.006223487686315034,0.2467840015888214,0.9612364127958586,0.0
lfm25,16,64,bm32_bn256_bk128_gm16_w8_s3,32,256,128,16,8,3,0.25673601031303406,0.2764799892902374,0.008453215931684467,0.2467840015888214,0.9612364127958586,0.0
lfm25,16,64,bm128_bn256_bk64_gm32_w8_s4,128,256,64,32,8,4,0.25673601031303406,0.27859199047088623,0.00863446143661485,0.2467840015888214,0.9612364127958586,0.0
lfm25,16,64,bm16_bn256_bk64_gm32_w4_s5,16,256,64,32,4,5,0.25673601031303406,0.2608959972858429,0.001743149307637649,0.2467840015888214,0.9612364127958586,0.0
lfm25,16,64,bm64_bn64_bk128_gm1_w4_s5,64,64,128,1,4,5,0.25673601031303406,0.27827200293540955,0.009531331244982132,0.2467840015888214,0.9612364127958586,0.0
lfm25,16,64,bm16_bn32_bk128_gm16_w4_s2,16,32,128,16,4,2,0.25679999589920044,0.2661759853363037,0.004020160991136312,0.2467840015888214,0.960996906268213,0.0
lfm25,16,64,bm64_bn32_bk64_gm16_w4_s2,64,32,64,16,4,2,0.25679999589920044,0.26307201385498047,0.0030717815332921223,0.2467840015888214,0.960996906268213,0.0
